Frequency	dBVrms
170000.000000	-53.865253
170250.000000	-53.269738
170500.000000	-53.156126
170750.000000	-53.264526
171000.000000	-52.906777
171250.000000	-53.612713
171500.000000	-53.134154
171750.000000	-53.289567
172000.000000	-53.332948
172250.000000	-53.186761
172500.000000	-53.484385
172750.000000	-53.545931
173000.000000	-53.752733
173250.000000	-53.163547
173500.000000	-53.796336
173750.000000	-53.641646
174000.000000	-53.824055
174250.000000	-53.812938
174500.000000	-54.099967
174750.000000	-53.982360
175000.000000	-53.535433
175250.000000	-54.142092
175500.000000	-54.235308
175750.000000	-54.096036
176000.000000	-53.857794
176250.000000	-53.985285
176500.000000	-53.972305
176750.000000	-54.130123
177000.000000	-54.029935
177250.000000	-54.094982
177500.000000	-54.321469
177750.000000	-54.524577
178000.000000	-54.034713
178250.000000	-53.710006
178500.000000	-54.173512
178750.000000	-54.149862
179000.000000	-54.154689
179250.000000	-54.671721
179500.000000	-54.180702
179750.000000	-54.296694
180000.000000	-54.157785
180250.000000	-54.484995
180500.000000	-54.131729
180750.000000	-54.010894
181000.000000	-53.972650
181250.000000	-55.029273
181500.000000	-54.674571
181750.000000	-54.818470
182000.000000	-54.593076
182250.000000	-54.170731
182500.000000	-54.366591
182750.000000	-54.211996
183000.000000	-54.251462
183250.000000	-54.860779
183500.000000	-54.597607
183750.000000	-54.883644
184000.000000	-54.015183
184250.000000	-54.279420
184500.000000	-54.577517
184750.000000	-54.245308
185000.000000	-54.633346
185250.000000	-54.870609
185500.000000	-54.408411
185750.000000	-54.605145
186000.000000	-54.830497
186250.000000	-54.654133
186500.000000	-54.866289
186750.000000	-54.477036
187000.000000	-55.097577
187250.000000	-54.280574
187500.000000	-54.394659
187750.000000	-54.517434
188000.000000	-54.072949
188250.000000	-54.242837
188500.000000	-54.903326
188750.000000	-54.552377
189000.000000	-54.399712
189250.000000	-54.394959
189500.000000	-54.524186
189750.000000	-54.446636
190000.000000	-54.791729
190250.000000	-54.900812
190500.000000	-54.239462
190750.000000	-54.919816
191000.000000	-55.144752
191250.000000	-54.889383
191500.000000	-54.401824
191750.000000	-54.601597
192000.000000	-54.659998
192250.000000	-55.001334
192500.000000	-54.965250
192750.000000	-54.150535
193000.000000	-55.214820
193250.000000	-54.645930
193500.000000	-54.722537
193750.000000	-54.500492
194000.000000	-54.880636
194250.000000	-54.623099
194500.000000	-54.341593
194750.000000	-54.805761
195000.000000	-54.576109
195250.000000	-55.127771
195500.000000	-54.890590
195750.000000	-54.406326
196000.000000	-54.667790
196250.000000	-54.475660
196500.000000	-54.560261
196750.000000	-54.634425
197000.000000	-54.771214
197250.000000	-54.785158
197500.000000	-55.156188
197750.000000	-55.103009
198000.000000	-54.789423
198250.000000	-54.716991
198500.000000	-54.117555
198750.000000	-54.321137
199000.000000	-54.511313
199250.000000	-54.203908
199500.000000	-54.521124
199750.000000	-54.598630
