Time	Ch0	Gen
0E-13	-4.627090E-1	1.121353E+0
4.000000E-7	-4.627090E-1	1.121353E+0
8.000000E-7	-4.207454E-1	1.121353E+0
0.0000012000000	-4.207454E-1	1.121353E+0
0.0000016000000	-4.207454E-1	1.164480E+0
0.0000020000000	-4.207454E-1	1.121353E+0
0.0000024000000	-4.207454E-1	1.121353E+0
0.0000028000000	-3.787819E-1	1.121353E+0
0.0000032000000	-3.368183E-1	1.121353E+0
0.0000036000000	-3.368183E-1	1.121353E+0
0.0000040000000	-3.368183E-1	1.121353E+0
0.0000044000000	-3.368183E-1	1.121353E+0
0.0000048000000	-3.368183E-1	1.121353E+0
0.0000052000000	-3.368183E-1	1.035100E+0
0.0000056000000	-3.368183E-1	1.078227E+0
0.0000060000000	-2.948548E-1	1.078227E+0
0.0000064000000	-2.948548E-1	1.121353E+0
0.0000068000000	-2.528913E-1	1.078227E+0
0.0000072000000	-2.948548E-1	1.121353E+0
0.0000076000000	-2.528913E-1	1.078227E+0
0.0000080000000	-2.528913E-1	1.078227E+0
0.0000084000000	-2.528913E-1	1.078227E+0
0.0000088000000	-2.109277E-1	1.078227E+0
0.0000092000000	-2.528913E-1	1.078227E+0
0.0000096000000	-2.109277E-1	1.078227E+0
0.0000100000000	-2.109277E-1	1.035100E+0
0.0000104000000	-1.689642E-1	1.035100E+0
0.0000108000000	-1.689642E-1	1.035100E+0
0.0000112000000	-1.689642E-1	1.035100E+0
0.0000116000000	-1.689642E-1	1.035100E+0
0.0000120000000	-1.689642E-1	1.035100E+0
0.0000124000000	-1.689642E-1	1.035100E+0
0.0000128000000	-1.689642E-1	1.078227E+0
0.0000132000000	-1.270006E-1	9.919738E-1
0.0000136000000	-1.270006E-1	9.919738E-1
0.0000140000000	-1.270006E-1	1.078227E+0
0.0000144000000	-1.270006E-1	9.919738E-1
0.0000148000000	-1.270006E-1	9.488473E-1
0.0000152000000	-8.503706E-2	9.919738E-1
0.0000156000000	-8.503706E-2	9.488473E-1
0.0000160000000	-8.503706E-2	9.488473E-1
0.0000164000000	-8.503706E-2	9.488473E-1
0.0000168000000	-8.503706E-2	9.057208E-1
0.0000172000000	-4.307352E-2	9.488473E-1
0.0000176000000	-4.307352E-2	9.488473E-1
0.0000180000000	-4.307352E-2	9.057208E-1
0.0000184000000	-1.109969E-3	9.488473E-1
0.0000188000000	-1.109969E-3	9.057208E-1
0.0000192000000	-4.307352E-2	9.488473E-1
0.0000196000000	-1.109969E-3	9.488473E-1
0.0000200000000	-1.109969E-3	9.057208E-1
0.0000204000000	-1.109969E-3	9.057208E-1
0.0000208000000	-1.109969E-3	9.488473E-1
0.0000212000000	4.085358E-2	9.057208E-1
0.0000216000000	-1.109969E-3	9.488473E-1
0.0000220000000	4.085358E-2	9.057208E-1
0.0000224000000	4.085358E-2	9.057208E-1
0.0000228000000	4.085358E-2	9.057208E-1
0.0000232000000	8.281713E-2	9.057208E-1
0.0000236000000	1.247807E-1	9.057208E-1
0.0000240000000	8.281713E-2	8.625943E-1
0.0000244000000	1.247807E-1	8.625943E-1
0.0000248000000	1.247807E-1	8.625943E-1
0.0000252000000	1.247807E-1	8.625943E-1
0.0000256000000	1.247807E-1	8.625943E-1
0.0000260000000	1.667442E-1	8.625943E-1
0.0000264000000	1.667442E-1	8.625943E-1
0.0000268000000	2.087078E-1	8.194678E-1
0.0000272000000	1.667442E-1	8.194678E-1
0.0000276000000	2.087078E-1	8.194678E-1
0.0000280000000	2.087078E-1	7.763412E-1
0.0000284000000	2.087078E-1	7.763412E-1
0.0000288000000	2.506713E-1	8.194678E-1
0.0000292000000	2.506713E-1	7.763412E-1
0.0000296000000	2.087078E-1	7.763412E-1
0.0000300000000	2.506713E-1	7.763412E-1
0.0000304000000	2.506713E-1	7.332147E-1
0.0000308000000	2.926349E-1	7.763412E-1
0.0000312000000	2.926349E-1	7.763412E-1
0.0000316000000	2.926349E-1	7.332147E-1
