Frequency	dBVrms
4562.500000	-61.851237
4575.000000	-60.326008
4587.500000	-59.810913
4600.000000	-59.652009
4612.500000	-59.056204
4625.000000	-58.611715
4637.500000	-59.498126
4650.000000	-61.580192
4662.500000	-62.762875
4675.000000	-62.519509
4687.500000	-61.733182
4700.000000	-61.519183
4712.500000	-63.027800
4725.000000	-66.325834
4737.500000	-67.744746
4750.000000	-63.715298
4762.500000	-61.050356
4775.000000	-61.037914
4787.500000	-60.638739
4800.000000	-59.316176
4812.500000	-58.637488
4825.000000	-58.103333
4837.500000	-57.901420
4850.000000	-58.159998
4862.500000	-58.655637
4875.000000	-59.254244
4887.500000	-59.297931
4900.000000	-59.412500
4912.500000	-59.925733
4925.000000	-60.429706
4937.500000	-60.721398
4950.000000	-61.381896
4962.500000	-62.464072
4975.000000	-61.745277
4987.500000	-60.351784
5000.000000	-59.659431
5012.500000	-59.347606
5025.000000	-59.933794
5037.500000	-60.805309
5050.000000	-60.335284
5062.500000	-59.818352
5075.000000	-60.163331
5087.500000	-60.487548
5100.000000	-60.661681
5112.500000	-61.005649
5125.000000	-61.637733
5137.500000	-61.970461
5150.000000	-62.697048
5162.500000	-65.015347
5175.000000	-67.398792
5187.500000	-65.597852
5200.000000	-62.039371
5212.500000	-60.517682
5225.000000	-60.674702
5237.500000	-61.060788
5250.000000	-61.793620
5262.500000	-62.236495
5275.000000	-61.662314
5287.500000	-61.288798
5300.000000	-62.116834
5312.500000	-63.099687
5325.000000	-61.771704
5337.500000	-61.135475
5350.000000	-61.651415
5362.500000	-61.570886
5375.000000	-60.586964
5387.500000	-60.088081
5400.000000	-60.561591
5412.500000	-60.318085
5425.000000	-58.143810
5437.500000	-57.173036
5450.000000	-58.525181
5462.500000	-60.957127
5475.000000	-62.633450
5487.500000	-61.703453
5500.000000	-60.067812
5512.500000	-60.717329
5525.000000	-63.023423
5537.500000	-64.241966
5550.000000	-62.513185
5562.500000	-58.969604
5575.000000	-57.366935
5587.500000	-57.784523
5600.000000	-59.048324
5612.500000	-60.102557
5625.000000	-61.331286
5637.500000	-63.006030
5650.000000	-63.597618
5662.500000	-63.062332
5675.000000	-61.996355
5687.500000	-61.543853
5700.000000	-61.978816
5712.500000	-61.463043
5725.000000	-60.681331
5737.500000	-60.229026
5750.000000	-59.457831
5762.500000	-60.011248
5775.000000	-62.179217
5787.500000	-63.507408
5800.000000	-62.846033
5812.500000	-62.992223
5825.000000	-64.837605
5837.500000	-66.128588
5850.000000	-62.956224
5862.500000	-61.083574
5875.000000	-61.523805
5887.500000	-60.291233
5900.000000	-57.857989
5912.500000	-56.906116
5925.000000	-57.752217
5937.500000	-60.266565
5950.000000	-61.580475
5962.500000	-59.863973
5975.000000	-59.413620
5987.500000	-60.770946
6000.000000	-62.978484
6012.500000	-65.265742
6025.000000	-65.123469
6037.500000	-63.532831
6050.000000	-62.827133
6062.500000	-62.336978
6075.000000	-61.280965
6087.500000	-60.319231
6100.000000	-59.880741
6112.500000	-59.479076
6125.000000	-58.519548
6137.500000	-58.408720
6150.000000	-59.360914
6162.500000	-59.392917
6175.000000	-59.639015
6187.500000	-61.094596
6200.000000	-61.163652
6212.500000	-60.551312
6225.000000	-60.917666
6237.500000	-60.951288
6250.000000	-60.880977
6262.500000	-61.093987
6275.000000	-60.326741
6287.500000	-59.290633
6300.000000	-59.309224
6312.500000	-60.961308
6325.000000	-63.784375
6337.500000	-65.175837
6350.000000	-63.721274
6362.500000	-63.392531
6375.000000	-62.643129
6387.500000	-61.456121
6400.000000	-61.437129
6412.500000	-62.211653
6425.000000	-62.897882
6437.500000	-62.440610
6450.000000	-61.627085
6462.500000	-61.917130
6475.000000	-64.547524
6487.500000	-64.697345
6500.000000	-59.985588
6512.500000	-57.747882
6525.000000	-57.707613
6537.500000	-58.838401
6550.000000	-60.229558
6562.500000	-61.383037
6575.000000	-60.352099
6587.500000	-58.281430
6600.000000	-57.748503
6612.500000	-58.909762
6625.000000	-60.305861
6637.500000	-60.676673
6650.000000	-61.020854
6662.500000	-62.012678
6675.000000	-63.225195
6687.500000	-61.794013
6700.000000	-59.629967
6712.500000	-59.108734
6725.000000	-60.435509
6737.500000	-62.156224
6750.000000	-61.330092
6762.500000	-59.317724
6775.000000	-59.056709
6787.500000	-60.774155
6800.000000	-63.534674
6812.500000	-64.842829
6825.000000	-64.054474
6837.500000	-62.654219
6850.000000	-61.480980
6862.500000	-61.480103
6875.000000	-63.463681
6887.500000	-65.253114
6900.000000	-65.118563
6912.500000	-63.162636
6925.000000	-60.471049
6937.500000	-58.987469
6950.000000	-59.031751
6962.500000	-60.467062
6975.000000	-62.197816
6987.500000	-63.267676
7000.000000	-64.940951
7012.500000	-64.947189
7025.000000	-61.834553
7037.500000	-58.440735
7050.000000	-56.181930
7062.500000	-55.680368
7075.000000	-57.151766
7087.500000	-60.093281
7100.000000	-62.910315
7112.500000	-64.025920
7125.000000	-61.903344
7137.500000	-60.664681
7150.000000	-60.909978
7162.500000	-61.939299
7175.000000	-64.594195
7187.500000	-65.020718
7200.000000	-60.875255
7212.500000	-58.372739
7225.000000	-57.349586
7237.500000	-57.748628
7250.000000	-60.228079
7262.500000	-63.355979
7275.000000	-62.299361
7287.500000	-60.766557
7300.000000	-60.397492
7312.500000	-61.183102
7325.000000	-63.045974
7337.500000	-62.951037
7350.000000	-62.056841
7362.500000	-62.021717
7375.000000	-61.838650
7387.500000	-61.878956
7400.000000	-61.317847
7412.500000	-60.429516
7425.000000	-60.479992
7437.500000	-61.689755
7450.000000	-62.479394
7462.500000	-60.225217
7475.000000	-58.949831
7487.500000	-60.701609
7500.000000	-62.589603
7512.500000	-59.974909
7525.000000	-58.006417
7537.500000	-57.455148
7550.000000	-58.146741
7562.500000	-59.929649
7575.000000	-62.597903
7587.500000	-64.333907
7600.000000	-63.074000
7612.500000	-60.853240
7625.000000	-60.001067
7637.500000	-60.829011
7650.000000	-62.025738
7662.500000	-61.685248
7675.000000	-60.728737
7687.500000	-61.072777
7700.000000	-61.802538
7712.500000	-62.432825
7725.000000	-63.031085
7737.500000	-61.231815
7750.000000	-59.314077
7762.500000	-58.976913
7775.000000	-60.347239
7787.500000	-61.997861
7800.000000	-61.066201
7812.500000	-59.322531
7825.000000	-59.095345
7837.500000	-60.900345
7850.000000	-61.765704
7862.500000	-60.914131
7875.000000	-61.415691
7887.500000	-63.537376
7900.000000	-64.625956
7912.500000	-62.256835
7925.000000	-60.267673
7937.500000	-60.240566
7950.000000	-61.870061
7962.500000	-62.702378
7975.000000	-61.932446
7987.500000	-62.007446
8000.000000	-62.402738
8012.500000	-61.033372
8025.000000	-60.370038
8037.500000	-61.854817
8050.000000	-63.656122
8062.500000	-62.725373
8075.000000	-61.451020
8087.500000	-61.737921
8100.000000	-63.227282
8112.500000	-63.207049
8125.000000	-62.382242
8137.500000	-62.093954
8150.000000	-62.745956
8162.500000	-62.119204
8175.000000	-60.315013
8187.500000	-59.620241
8200.000000	-60.729160
8212.500000	-62.765215
8225.000000	-62.871390
8237.500000	-62.936588
8250.000000	-63.923302
8262.500000	-62.947002
8275.000000	-61.739368
8287.500000	-61.673307
8300.000000	-61.401463
8312.500000	-61.049933
8325.000000	-60.915921
8337.500000	-60.858890
8350.000000	-62.126756
8362.500000	-64.792870
8375.000000	-64.820933
8387.500000	-61.770846
8400.000000	-59.688469
8412.500000	-59.310763
8425.000000	-60.803579
8437.500000	-63.319390
8450.000000	-62.279498
8462.500000	-61.637020
8475.000000	-62.503917
8487.500000	-62.104864
8500.000000	-60.331351
8512.500000	-58.909492
8525.000000	-59.074715
8537.500000	-61.554557
8550.000000	-64.575786
8562.500000	-63.707173
8575.000000	-61.309024
8587.500000	-59.436285
8600.000000	-59.299586
8612.500000	-61.244238
8625.000000	-62.767668
8637.500000	-61.893145
8650.000000	-62.534251
8662.500000	-66.510477
8675.000000	-66.378573
8687.500000	-62.657580
8700.000000	-62.545352
8712.500000	-65.271921
8725.000000	-63.865298
8737.500000	-60.468469
8750.000000	-59.660924
8762.500000	-60.060957
8775.000000	-59.612191
8787.500000	-59.032488
8800.000000	-59.343810
8812.500000	-60.429173
8825.000000	-61.618292
8837.500000	-62.743702
8850.000000	-61.362369
8862.500000	-59.255001
8875.000000	-58.680107
8887.500000	-59.428447
8900.000000	-59.810609
8912.500000	-59.346494
8925.000000	-60.274149
8937.500000	-61.324358
8950.000000	-60.697578
8962.500000	-60.193951
8975.000000	-60.350887
8987.500000	-60.621321
9000.000000	-60.618474
9012.500000	-60.734617
9025.000000	-60.391312
9037.500000	-59.481813
9050.000000	-59.885031
9062.500000	-62.243174
9075.000000	-64.705421
9087.500000	-64.764042
9100.000000	-64.070067
9112.500000	-63.397592
9125.000000	-63.411784
9137.500000	-64.067653
9150.000000	-65.192860
9162.500000	-66.420558
9175.000000	-63.614645
9187.500000	-62.105215
9200.000000	-62.724899
9212.500000	-62.238228
9225.000000	-60.357221
9237.500000	-59.383514
9250.000000	-60.192468
9262.500000	-62.096804
9275.000000	-63.641513
9287.500000	-63.254004
9300.000000	-60.363457
9312.500000	-58.531444
9325.000000	-58.095277
9337.500000	-57.180082
9350.000000	-56.305431
9362.500000	-56.846359
9375.000000	-58.578628
9387.500000	-60.238555
9400.000000	-61.977186
9412.500000	-61.933022
9425.000000	-60.199673
9437.500000	-60.786069
9450.000000	-62.173531
9462.500000	-62.129947
9475.000000	-62.166029
9487.500000	-62.210751
9500.000000	-61.044884
9512.500000	-59.451784
9525.000000	-59.400141
9537.500000	-60.961463
9550.000000	-62.989133
9562.500000	-62.583358
9575.000000	-60.143116
9587.500000	-58.686536
9600.000000	-59.123139
9612.500000	-61.254668
9625.000000	-62.188362
9637.500000	-62.021713
9650.000000	-62.310935
9662.500000	-62.724186
9675.000000	-62.730354
9687.500000	-61.915848
9700.000000	-60.198749
9712.500000	-58.069659
9725.000000	-56.861710
9737.500000	-57.807636
9750.000000	-60.847863
9762.500000	-63.049529
9775.000000	-63.864603
9787.500000	-64.392847
9800.000000	-62.465264
9812.500000	-61.200916
9825.000000	-62.255907
9837.500000	-63.479045
9850.000000	-63.322237
9862.500000	-63.004591
9875.000000	-60.755708
9887.500000	-59.568379
9900.000000	-60.238444
9912.500000	-60.347359
9925.000000	-60.034401
9937.500000	-60.167514
9950.000000	-59.718807
9962.500000	-60.215657
9975.000000	-61.981098
9987.500000	-63.362792
10000.000000	-62.531769
10012.500000	-59.889169
10025.000000	-58.271426
10037.500000	-58.535062
10050.000000	-58.522879
10062.500000	-57.214806
10075.000000	-57.453953
10087.500000	-59.035950
10100.000000	-59.706419
10112.500000	-59.908957
10125.000000	-60.659732
10137.500000	-61.416220
10150.000000	-61.876341
10162.500000	-62.206392
10175.000000	-62.830236
10187.500000	-61.378658
10200.000000	-58.098135
10212.500000	-56.821690
10225.000000	-58.296615
10237.500000	-62.314872
10250.000000	-64.642455
10262.500000	-63.101427
10275.000000	-62.819338
10287.500000	-63.358286
10300.000000	-61.860096
10312.500000	-60.243554
10325.000000	-59.759557
10337.500000	-60.838360
10350.000000	-63.171167
10362.500000	-62.998096
10375.000000	-61.900662
10387.500000	-62.309857
10400.000000	-62.390734
10412.500000	-61.188065
10425.000000	-60.965771
10437.500000	-62.250439
10450.000000	-63.158220
10462.500000	-61.135224
10475.000000	-58.592439
10487.500000	-57.379541
10500.000000	-57.987324
10512.500000	-60.975898
10525.000000	-62.585025
10537.500000	-60.016002
10550.000000	-58.671032
10562.500000	-58.389402
10575.000000	-58.653791
10587.500000	-58.701425
10600.000000	-58.087657
10612.500000	-58.098292
10625.000000	-58.793483
10637.500000	-59.005469
10650.000000	-58.863686
10662.500000	-59.744051
10675.000000	-61.161565
10687.500000	-61.181795
10700.000000	-60.935659
10712.500000	-62.134934
10725.000000	-62.639102
10737.500000	-60.873574
10750.000000	-60.343856
10762.500000	-61.439672
10775.000000	-63.420790
10787.500000	-64.922330
10800.000000	-64.427373
10812.500000	-61.606984
10825.000000	-58.625258
10837.500000	-57.248150
10850.000000	-58.205696
10862.500000	-61.332625
10875.000000	-62.663718
10887.500000	-60.642636
10900.000000	-60.363615
10912.500000	-61.830437
10925.000000	-63.074078
10937.500000	-63.118759
10950.000000	-61.611808
10962.500000	-60.584803
10975.000000	-61.246853
10987.500000	-62.312486
11000.000000	-61.444848
11012.500000	-59.869723
11025.000000	-59.392563
11037.500000	-58.559983
11050.000000	-57.090401
11062.500000	-57.147244
11075.000000	-60.061197
11087.500000	-64.059669
11100.000000	-61.219097
11112.500000	-58.591694
11125.000000	-57.722428
11137.500000	-57.395733
11150.000000	-57.323852
11162.500000	-58.192769
11175.000000	-59.949969
11187.500000	-61.400853
11200.000000	-61.315958
11212.500000	-59.516682
11225.000000	-58.364563
11237.500000	-59.815137
11250.000000	-62.936060
11262.500000	-62.840657
11275.000000	-61.051498
11287.500000	-59.723547
11300.000000	-59.926321
11312.500000	-61.579601
11325.000000	-62.517369
11337.500000	-61.794353
11350.000000	-61.894801
11362.500000	-62.942762
11375.000000	-65.398841
11387.500000	-67.679453
11400.000000	-65.609171
11412.500000	-64.241464
11425.000000	-63.415434
11437.500000	-62.832221
11450.000000	-62.632003
11462.500000	-62.807438
11475.000000	-63.301941
11487.500000	-62.435300
11500.000000	-61.116610
11512.500000	-61.453578
11525.000000	-62.894418
11537.500000	-63.571100
11550.000000	-63.464586
11562.500000	-64.164880
11575.000000	-64.575102
11587.500000	-63.914889
11600.000000	-63.389184
11612.500000	-61.332117
11625.000000	-58.986145
11637.500000	-57.551672
11650.000000	-57.268345
11662.500000	-58.202754
11675.000000	-59.461828
11687.500000	-60.738004
11700.000000	-61.794806
11712.500000	-60.935685
11725.000000	-59.770613
11737.500000	-59.916149
11750.000000	-60.995200
11762.500000	-61.149769
11775.000000	-60.776840
11787.500000	-62.383012
11800.000000	-65.027155
11812.500000	-63.278670
11825.000000	-62.732246
11837.500000	-64.204770
11850.000000	-65.795117
11862.500000	-65.161848
11875.000000	-64.048695
11887.500000	-63.575961
11900.000000	-63.769195
11912.500000	-64.371812
11925.000000	-64.214126
11937.500000	-62.892461
11950.000000	-61.798699
11962.500000	-62.051698
11975.000000	-63.600783
11987.500000	-64.158761
12000.000000	-61.495936
12012.500000	-59.306332
12025.000000	-59.048384
12037.500000	-60.606478
12050.000000	-62.490895
12062.500000	-62.591113
12075.000000	-61.428720
12087.500000	-59.993568
12100.000000	-59.790113
12112.500000	-60.886511
12125.000000	-60.890916
12137.500000	-57.991681
12150.000000	-55.195440
12162.500000	-54.697761
12175.000000	-56.896705
12187.500000	-60.943710
12200.000000	-62.964614
12212.500000	-61.401867
12225.000000	-59.494989
12237.500000	-59.302147
12250.000000	-61.079431
12262.500000	-64.305314
12275.000000	-65.848530
12287.500000	-62.976623
12300.000000	-60.840598
12312.500000	-60.696072
12325.000000	-62.118203
12337.500000	-62.261581
12350.000000	-61.103231
12362.500000	-61.222624
12375.000000	-62.282619
12387.500000	-62.967207
12400.000000	-63.082768
12412.500000	-62.792115
12425.000000	-62.431809
12437.500000	-63.155625
12450.000000	-64.510348
12462.500000	-64.491688
12475.000000	-62.522990
12487.500000	-60.627999
12500.000000	-60.187964
12512.500000	-62.089103
12525.000000	-65.235789
12537.500000	-65.876866
12550.000000	-65.252518
12562.500000	-64.335954
12575.000000	-62.715716
12587.500000	-60.226494
12600.000000	-58.913674
12612.500000	-58.855852
12625.000000	-59.596967
12637.500000	-60.834828
12650.000000	-62.428782
12662.500000	-64.207765
12675.000000	-65.060155
12687.500000	-63.517859
12700.000000	-60.398522
12712.500000	-58.227022
12725.000000	-58.327269
12737.500000	-60.289117
12750.000000	-61.664901
12762.500000	-63.028552
12775.000000	-64.033295
12787.500000	-62.516409
12800.000000	-63.043005
12812.500000	-65.615435
12825.000000	-64.884735
12837.500000	-62.099790
12850.000000	-59.841076
12862.500000	-58.813415
12875.000000	-59.323911
12887.500000	-60.284614
12900.000000	-60.371449
12912.500000	-60.196647
12925.000000	-60.607256
12937.500000	-61.644900
12950.000000	-62.447377
12962.500000	-62.435892
12975.000000	-61.754497
12987.500000	-61.822535
13000.000000	-63.497104
13012.500000	-66.070650
13025.000000	-65.568512
13037.500000	-63.041476
13050.000000	-61.452622
13062.500000	-61.498715
13075.000000	-62.499402
13087.500000	-63.665497
13100.000000	-65.061914
13112.500000	-64.782140
13125.000000	-63.133950
13137.500000	-62.134575
13150.000000	-62.520549
13162.500000	-62.545285
13175.000000	-61.932064
13187.500000	-63.188773
13200.000000	-63.609482
13212.500000	-62.703204
13225.000000	-65.147507
13237.500000	-65.718008
13250.000000	-60.695407
13262.500000	-58.098260
13275.000000	-57.809020
13287.500000	-59.004403
13300.000000	-60.396990
13312.500000	-61.110694
13325.000000	-60.809715
13337.500000	-61.371662
13350.000000	-63.041136
13362.500000	-63.106922
13375.000000	-62.175568
13387.500000	-61.726619
13400.000000	-61.895471
13412.500000	-62.045707
13425.000000	-62.150032
13437.500000	-62.024849
13450.000000	-61.388591
13462.500000	-60.255740
13475.000000	-59.870062
13487.500000	-60.899935
13500.000000	-62.180254
13512.500000	-62.842949
13525.000000	-62.408695
13537.500000	-61.191117
13550.000000	-60.751944
13562.500000	-62.079256
13575.000000	-62.761004
13587.500000	-61.590037
13600.000000	-60.504162
13612.500000	-59.834203
13625.000000	-60.933116
13637.500000	-64.445483
13650.000000	-66.041643
13662.500000	-64.436628
13675.000000	-61.639152
13687.500000	-60.105522
13700.000000	-60.541233
13712.500000	-61.433722
13725.000000	-61.670808
13737.500000	-63.604166
13750.000000	-66.981279
13762.500000	-63.852386
13775.000000	-59.405334
13787.500000	-56.759856
13800.000000	-56.295201
13812.500000	-57.870118
13825.000000	-59.841222
13837.500000	-60.779885
13850.000000	-62.551996
13862.500000	-64.308108
13875.000000	-62.409382
13887.500000	-61.278616
13900.000000	-61.653434
13912.500000	-62.901777
13925.000000	-64.193653
13937.500000	-61.981660
13950.000000	-59.382862
13962.500000	-58.800599
13975.000000	-59.312860
13987.500000	-60.034448
14000.000000	-60.996090
14012.500000	-61.670234
14025.000000	-61.980022
14037.500000	-62.757819
14050.000000	-64.086421
14062.500000	-64.002324
14075.000000	-62.817290
14087.500000	-61.502048
14100.000000	-59.326270
14112.500000	-58.169705
14125.000000	-58.969354
14137.500000	-60.781276
14150.000000	-62.725306
14162.500000	-64.053387
14175.000000	-62.885501
14187.500000	-62.811648
14200.000000	-64.362799
14212.500000	-62.031585
14225.000000	-56.553363
14237.500000	-53.507487
14250.000000	-53.470736
14262.500000	-56.198715
14275.000000	-61.230726
14287.500000	-64.918999
14300.000000	-62.962197
14312.500000	-62.657487
14325.000000	-63.185007
14337.500000	-62.351848
14350.000000	-61.621241
14362.500000	-60.966809
14375.000000	-60.668946
14387.500000	-62.005995
14400.000000	-62.363811
14412.500000	-61.232256
14425.000000	-60.767052
14437.500000	-61.381534
14450.000000	-63.237739
14462.500000	-62.642876
14475.000000	-60.395937
14487.500000	-60.317734
14500.000000	-62.123359
14512.500000	-64.234833
14525.000000	-64.796085
14537.500000	-64.368098
14550.000000	-63.916688
14562.500000	-64.503530
14575.000000	-65.357036
14587.500000	-64.183879
14600.000000	-62.399657
14612.500000	-60.996908
