waveform	Source signal	
t0	2/25/2020  12:10:15.106203	
delta t	1.250000E-5	

time[0]	Source signal
2/25/2020  12:10:15.110090	1.560977E-1
2/25/2020  12:10:15.110103	4.965124E-1
2/25/2020  12:10:15.110115	-9.502501E-1
2/25/2020  12:10:15.110128	9.220307E-1
2/25/2020  12:10:15.110140	-5.247317E-1
2/25/2020  12:10:15.110153	-1.843170E-1
2/25/2020  12:10:15.110165	7.518234E-1
2/25/2020  12:10:15.110178	-1.035354E+0
2/25/2020  12:10:15.110190	4.965124E-1
2/25/2020  12:10:15.110203	3.263050E-1
2/25/2020  12:10:15.110215	-1.035354E+0
2/25/2020  12:10:15.110228	5.816160E-1
2/25/2020  12:10:15.110240	4.114087E-1
2/25/2020  12:10:15.110253	-1.035354E+0
2/25/2020  12:10:15.110265	7.099399E-2
2/25/2020  12:10:15.110278	9.220307E-1
2/25/2020  12:10:15.110290	-4.396281E-1
2/25/2020  12:10:15.110303	-8.651464E-1
2/25/2020  12:10:15.110315	4.965124E-1
2/25/2020  12:10:15.110328	8.369271E-1
2/25/2020  12:10:15.110340	-4.396281E-1
2/25/2020  12:10:15.110353	-8.651464E-1
2/25/2020  12:10:15.110365	2.412013E-1
2/25/2020  12:10:15.110378	9.220307E-1
2/25/2020  12:10:15.110390	-1.843170E-1
2/25/2020  12:10:15.110403	-9.502501E-1
2/25/2020  12:10:15.110415	2.412013E-1
2/25/2020  12:10:15.110428	9.220307E-1
2/25/2020  12:10:15.110440	-4.396281E-1
2/25/2020  12:10:15.110453	-7.800428E-1
2/25/2020  12:10:15.110465	8.369271E-1
2/25/2020  12:10:15.110478	1.560977E-1
2/25/2020  12:10:15.110490	-9.502501E-1
2/25/2020  12:10:15.110503	6.667197E-1
2/25/2020  12:10:15.110515	2.412013E-1
2/25/2020  12:10:15.110528	-8.651464E-1
2/25/2020  12:10:15.110540	9.220307E-1
2/25/2020  12:10:15.110553	-3.545244E-1
2/25/2020  12:10:15.110565	-3.545244E-1
2/25/2020  12:10:15.110578	8.369271E-1
2/25/2020  12:10:15.110590	-9.502501E-1
2/25/2020  12:10:15.110603	5.816160E-1
2/25/2020  12:10:15.110615	-1.410969E-2
2/25/2020  12:10:15.110628	-6.949391E-1
2/25/2020  12:10:15.110640	1.007134E+0
2/25/2020  12:10:15.110653	-7.800428E-1
2/25/2020  12:10:15.110665	7.099399E-2
2/25/2020  12:10:15.110678	6.667197E-1
2/25/2020  12:10:15.110690	-1.035354E+0
2/25/2020  12:10:15.110703	2.412013E-1
2/25/2020  12:10:15.110715	6.667197E-1
2/25/2020  12:10:15.110728	-8.651464E-1
2/25/2020  12:10:15.110740	-1.843170E-1
2/25/2020  12:10:15.110753	1.007134E+0
2/25/2020  12:10:15.110765	-1.843170E-1
2/25/2020  12:10:15.110778	-9.502501E-1
2/25/2020  12:10:15.110790	2.412013E-1
2/25/2020  12:10:15.110803	9.220307E-1
2/25/2020  12:10:15.110815	-2.694207E-1
2/25/2020  12:10:15.110828	-9.502501E-1
2/25/2020  12:10:15.110840	1.560977E-1
2/25/2020  12:10:15.110853	1.007134E+0
2/25/2020  12:10:15.110865	-1.410969E-2
2/25/2020  12:10:15.110878	-9.502501E-1
2/25/2020  12:10:15.110890	-1.410969E-2
2/25/2020  12:10:15.110903	9.220307E-1
2/25/2020  12:10:15.110915	-2.694207E-1
2/25/2020  12:10:15.110928	-9.502501E-1
2/25/2020  12:10:15.110940	5.816160E-1
2/25/2020  12:10:15.110953	4.965124E-1
2/25/2020  12:10:15.110965	-9.502501E-1
2/25/2020  12:10:15.110978	3.263050E-1
2/25/2020  12:10:15.110990	5.816160E-1
2/25/2020  12:10:15.111003	-9.502501E-1
2/25/2020  12:10:15.111015	5.816160E-1
2/25/2020  12:10:15.111028	7.099399E-2
2/25/2020  12:10:15.111040	-7.800428E-1
2/25/2020  12:10:15.111053	1.007134E+0
2/25/2020  12:10:15.111065	-7.800428E-1
2/25/2020  12:10:15.111078	1.560977E-1
2/25/2020  12:10:15.111090	4.965124E-1
2/25/2020  12:10:15.111103	-9.502501E-1
2/25/2020  12:10:15.111115	9.220307E-1
2/25/2020  12:10:15.111128	-3.545244E-1
2/25/2020  12:10:15.111140	-4.396281E-1
2/25/2020  12:10:15.111153	1.007134E+0
2/25/2020  12:10:15.111165	-7.800428E-1
2/25/2020  12:10:15.111178	-9.921336E-2
2/25/2020  12:10:15.111190	9.220307E-1
2/25/2020  12:10:15.111203	-7.800428E-1
2/25/2020  12:10:15.111215	-4.396281E-1
2/25/2020  12:10:15.111228	9.220307E-1
2/25/2020  12:10:15.111240	-1.410969E-2
2/25/2020  12:10:15.111253	-1.035354E+0
2/25/2020  12:10:15.111265	1.560977E-1
2/25/2020  12:10:15.111278	1.007134E+0
2/25/2020  12:10:15.111290	-9.921336E-2
2/25/2020  12:10:15.111303	-1.035354E+0
2/25/2020  12:10:15.111315	-1.410969E-2
2/25/2020  12:10:15.111328	1.007134E+0
2/25/2020  12:10:15.111340	1.560977E-1
2/25/2020  12:10:15.111353	-9.502501E-1
2/25/2020  12:10:15.111365	-1.843170E-1
2/25/2020  12:10:15.111378	1.007134E+0
2/25/2020  12:10:15.111390	7.099399E-2
2/25/2020  12:10:15.111403	-1.035354E+0
2/25/2020  12:10:15.111415	3.263050E-1
2/25/2020  12:10:15.111428	7.518234E-1
2/25/2020  12:10:15.111440	-8.651464E-1
2/25/2020  12:10:15.111453	-9.921336E-2
2/25/2020  12:10:15.111465	9.220307E-1
2/25/2020  12:10:15.111478	-8.651464E-1
2/25/2020  12:10:15.111490	1.560977E-1
2/25/2020  12:10:15.111503	5.816160E-1
2/25/2020  12:10:15.111515	-9.502501E-1
2/25/2020  12:10:15.111528	8.369271E-1
2/25/2020  12:10:15.111540	-2.694207E-1
2/25/2020  12:10:15.111553	-4.396281E-1
2/25/2020  12:10:15.111565	8.369271E-1
2/25/2020  12:10:15.111578	-9.502501E-1
2/25/2020  12:10:15.111590	4.965124E-1
2/25/2020  12:10:15.111603	1.560977E-1
2/25/2020  12:10:15.111615	-7.800428E-1
2/25/2020  12:10:15.111628	9.220307E-1
2/25/2020  12:10:15.111640	-4.396281E-1
2/25/2020  12:10:15.111653	-5.247317E-1
2/25/2020  12:10:15.111665	1.007134E+0
2/25/2020  12:10:15.111678	-3.545244E-1
2/25/2020  12:10:15.111690	-6.949391E-1
2/25/2020  12:10:15.111703	8.369271E-1
2/25/2020  12:10:15.111715	3.263050E-1
2/25/2020  12:10:15.111728	-9.502501E-1
2/25/2020  12:10:15.111740	-9.921336E-2
2/25/2020  12:10:15.111753	1.007134E+0
2/25/2020  12:10:15.111765	7.099399E-2
2/25/2020  12:10:15.111778	-9.502501E-1
2/25/2020  12:10:15.111790	-1.843170E-1
2/25/2020  12:10:15.111803	9.220307E-1
2/25/2020  12:10:15.111815	3.263050E-1
2/25/2020  12:10:15.111828	-9.502501E-1
2/25/2020  12:10:15.111840	-3.545244E-1
2/25/2020  12:10:15.111853	9.220307E-1
2/25/2020  12:10:15.111865	3.263050E-1
2/25/2020  12:10:15.111878	-9.502501E-1
2/25/2020  12:10:15.111890	-1.410969E-2
2/25/2020  12:10:15.111903	9.220307E-1
2/25/2020  12:10:15.111915	-6.098354E-1
2/25/2020  12:10:15.111928	-5.247317E-1
2/25/2020  12:10:15.111940	1.007134E+0
2/25/2020  12:10:15.111953	-6.098354E-1
2/25/2020  12:10:15.111965	-2.694207E-1
2/25/2020  12:10:15.111978	9.220307E-1
2/25/2020  12:10:15.111990	-9.502501E-1
2/25/2020  12:10:15.112003	3.263050E-1
2/25/2020  12:10:15.112015	2.412013E-1
2/25/2020  12:10:15.112028	-8.651464E-1
2/25/2020  12:10:15.112040	9.220307E-1
2/25/2020  12:10:15.112053	-7.800428E-1
2/25/2020  12:10:15.112065	7.099399E-2
2/25/2020  12:10:15.112078	5.816160E-1
2/25/2020  12:10:15.112090	-9.502501E-1
2/25/2020  12:10:15.112103	7.518234E-1
2/25/2020  12:10:15.112115	7.099399E-2
2/25/2020  12:10:15.112128	-8.651464E-1
2/25/2020  12:10:15.112140	9.220307E-1
2/25/2020  12:10:15.112153	-1.410969E-2
2/25/2020  12:10:15.112165	-9.502501E-1
2/25/2020  12:10:15.112178	5.816160E-1
2/25/2020  12:10:15.112190	4.965124E-1
2/25/2020  12:10:15.112203	-9.502501E-1
2/25/2020  12:10:15.112215	-3.545244E-1
2/25/2020  12:10:15.112228	9.220307E-1
2/25/2020  12:10:15.112240	2.412013E-1
2/25/2020  12:10:15.112253	-9.502501E-1
2/25/2020  12:10:15.112265	-3.545244E-1
2/25/2020  12:10:15.112278	8.369271E-1
2/25/2020  12:10:15.112290	4.965124E-1
2/25/2020  12:10:15.112303	-7.800428E-1
2/25/2020  12:10:15.112315	-6.098354E-1
2/25/2020  12:10:15.112328	8.369271E-1
2/25/2020  12:10:15.112340	4.965124E-1
2/25/2020  12:10:15.112353	-8.651464E-1
2/25/2020  12:10:15.112365	-2.694207E-1
2/25/2020  12:10:15.112378	1.007134E+0
2/25/2020  12:10:15.112390	-2.694207E-1
2/25/2020  12:10:15.112403	-7.800428E-1
2/25/2020  12:10:15.112415	9.220307E-1
2/25/2020  12:10:15.112428	-1.843170E-1
2/25/2020  12:10:15.112440	-6.949391E-1
2/25/2020  12:10:15.112453	1.007134E+0
2/25/2020  12:10:15.112465	-6.098354E-1
2/25/2020  12:10:15.112478	-9.921336E-2
2/25/2020  12:10:15.112490	7.518234E-1
2/25/2020  12:10:15.112503	-1.035354E+0
2/25/2020  12:10:15.112515	7.518234E-1
2/25/2020  12:10:15.112528	-1.843170E-1
2/25/2020  12:10:15.112540	-5.247317E-1
2/25/2020  12:10:15.112553	9.220307E-1
2/25/2020  12:10:15.112565	-9.502501E-1
2/25/2020  12:10:15.112578	3.263050E-1
2/25/2020  12:10:15.112590	4.114087E-1
2/25/2020  12:10:15.112603	-1.035354E+0
2/25/2020  12:10:15.112615	5.816160E-1
2/25/2020  12:10:15.112628	3.263050E-1
2/25/2020  12:10:15.112640	-1.035354E+0
2/25/2020  12:10:15.112653	4.114087E-1
2/25/2020  12:10:15.112665	7.518234E-1
2/25/2020  12:10:15.112678	-7.800428E-1
2/25/2020  12:10:15.112690	-5.247317E-1
2/25/2020  12:10:15.112703	8.369271E-1
2/25/2020  12:10:15.112715	4.114087E-1
2/25/2020  12:10:15.112728	-8.651464E-1
2/25/2020  12:10:15.112740	-5.247317E-1
2/25/2020  12:10:15.112753	8.369271E-1
2/25/2020  12:10:15.112765	5.816160E-1
2/25/2020  12:10:15.112778	-7.800428E-1
2/25/2020  12:10:15.112790	-6.949391E-1
2/25/2020  12:10:15.112803	6.667197E-1
2/25/2020  12:10:15.112815	6.667197E-1
2/25/2020  12:10:15.112828	-7.800428E-1
2/25/2020  12:10:15.112840	-5.247317E-1
2/25/2020  12:10:15.112853	9.220307E-1
2/25/2020  12:10:15.112865	7.099399E-2
2/25/2020  12:10:15.112878	-9.502501E-1
2/25/2020  12:10:15.112890	6.667197E-1
2/25/2020  12:10:15.112903	2.412013E-1
2/25/2020  12:10:15.112915	-9.502501E-1
2/25/2020  12:10:15.112928	8.369271E-1
2/25/2020  12:10:15.112940	-9.921336E-2
2/25/2020  12:10:15.112953	-6.098354E-1
2/25/2020  12:10:15.112965	1.007134E+0
2/25/2020  12:10:15.112978	-8.651464E-1
2/25/2020  12:10:15.112990	3.263050E-1
2/25/2020  12:10:15.113003	3.263050E-1
2/25/2020  12:10:15.113015	-8.651464E-1
2/25/2020  12:10:15.113028	9.220307E-1
2/25/2020  12:10:15.113040	-6.098354E-1
2/25/2020  12:10:15.113053	-1.843170E-1
2/25/2020  12:10:15.113065	8.369271E-1
2/25/2020  12:10:15.113078	-9.502501E-1
2/25/2020  12:10:15.113090	2.412013E-1
2/25/2020  12:10:15.113103	6.667197E-1
2/25/2020  12:10:15.113115	-9.502501E-1
2/25/2020  12:10:15.113128	7.099399E-2
2/25/2020  12:10:15.113140	9.220307E-1
2/25/2020  12:10:15.113153	-6.098354E-1
2/25/2020  12:10:15.113165	-7.800428E-1
2/25/2020  12:10:15.113178	6.667197E-1
2/25/2020  12:10:15.113190	6.667197E-1
