waveform	Ch0		Gen	
t0	2/25/2020  12:54:13.476543		2/25/2020  12:54:13.476543	
delta t	2.000000E-6		2.000000E-6	

time[0]	Ch0	time[1]	Gen
2/25/2020  12:54:13.476721	6.107945E-3	2/25/2020  12:54:13.476721	1.587140E-1
2/25/2020  12:54:13.476723	6.107945E-3	2/25/2020  12:54:13.476723	2.013447E-1
2/25/2020  12:54:13.476725	-3.603141E-2	2/25/2020  12:54:13.476725	1.587140E-1
2/25/2020  12:54:13.476727	-3.603141E-2	2/25/2020  12:54:13.476727	1.587140E-1
2/25/2020  12:54:13.476729	-3.603141E-2	2/25/2020  12:54:13.476729	2.013447E-1
2/25/2020  12:54:13.476731	6.107945E-3	2/25/2020  12:54:13.476731	2.439754E-1
2/25/2020  12:54:13.476733	6.107945E-3	2/25/2020  12:54:13.476733	3.292369E-1
2/25/2020  12:54:13.476735	-3.603141E-2	2/25/2020  12:54:13.476735	2.866061E-1
2/25/2020  12:54:13.476737	-7.817076E-2	2/25/2020  12:54:13.476737	3.292369E-1
2/25/2020  12:54:13.476739	6.107945E-3	2/25/2020  12:54:13.476739	3.292369E-1
2/25/2020  12:54:13.476741	6.107945E-3	2/25/2020  12:54:13.476741	3.718676E-1
2/25/2020  12:54:13.476743	6.107945E-3	2/25/2020  12:54:13.476743	3.718676E-1
2/25/2020  12:54:13.476745	-3.603141E-2	2/25/2020  12:54:13.476745	3.292369E-1
2/25/2020  12:54:13.476747	-7.817076E-2	2/25/2020  12:54:13.476747	2.866061E-1
2/25/2020  12:54:13.476749	-3.603141E-2	2/25/2020  12:54:13.476749	3.292369E-1
2/25/2020  12:54:13.476751	-3.603141E-2	2/25/2020  12:54:13.476751	3.292369E-1
2/25/2020  12:54:13.476753	6.107945E-3	2/25/2020  12:54:13.476753	2.866061E-1
2/25/2020  12:54:13.476755	-3.603141E-2	2/25/2020  12:54:13.476755	2.439754E-1
2/25/2020  12:54:13.476757	-3.603141E-2	2/25/2020  12:54:13.476757	2.013447E-1
2/25/2020  12:54:13.476759	-3.603141E-2	2/25/2020  12:54:13.476759	2.439754E-1
2/25/2020  12:54:13.476761	6.107945E-3	2/25/2020  12:54:13.476761	2.439754E-1
2/25/2020  12:54:13.476763	6.107945E-3	2/25/2020  12:54:13.476763	2.013447E-1
2/25/2020  12:54:13.476765	-3.603141E-2	2/25/2020  12:54:13.476765	1.587140E-1
2/25/2020  12:54:13.476767	-3.603141E-2	2/25/2020  12:54:13.476767	1.587140E-1
2/25/2020  12:54:13.476769	6.107945E-3	2/25/2020  12:54:13.476769	2.013447E-1
2/25/2020  12:54:13.476771	6.107945E-3	2/25/2020  12:54:13.476771	2.439754E-1
2/25/2020  12:54:13.476773	-3.603141E-2	2/25/2020  12:54:13.476773	2.439754E-1
2/25/2020  12:54:13.476775	6.107945E-3	2/25/2020  12:54:13.476775	2.013447E-1
2/25/2020  12:54:13.476777	-3.603141E-2	2/25/2020  12:54:13.476777	2.013447E-1
2/25/2020  12:54:13.476779	6.107945E-3	2/25/2020  12:54:13.476779	2.439754E-1
2/25/2020  12:54:13.476781	6.107945E-3	2/25/2020  12:54:13.476781	2.866061E-1
2/25/2020  12:54:13.476783	6.107945E-3	2/25/2020  12:54:13.476783	3.292369E-1
2/25/2020  12:54:13.476785	-3.603141E-2	2/25/2020  12:54:13.476785	2.439754E-1
2/25/2020  12:54:13.476787	-3.603141E-2	2/25/2020  12:54:13.476787	2.866061E-1
2/25/2020  12:54:13.476789	6.107945E-3	2/25/2020  12:54:13.476789	2.866061E-1
2/25/2020  12:54:13.476791	6.107945E-3	2/25/2020  12:54:13.476791	3.292369E-1
2/25/2020  12:54:13.476793	6.107945E-3	2/25/2020  12:54:13.476793	2.866061E-1
2/25/2020  12:54:13.476795	-3.603141E-2	2/25/2020  12:54:13.476795	2.439754E-1
2/25/2020  12:54:13.476797	-3.603141E-2	2/25/2020  12:54:13.476797	2.439754E-1
2/25/2020  12:54:13.476799	-3.603141E-2	2/25/2020  12:54:13.476799	2.439754E-1
2/25/2020  12:54:13.476801	6.107945E-3	2/25/2020  12:54:13.476801	2.439754E-1
2/25/2020  12:54:13.476803	-3.603141E-2	2/25/2020  12:54:13.476803	2.439754E-1
2/25/2020  12:54:13.476805	-3.603141E-2	2/25/2020  12:54:13.476805	2.013447E-1
2/25/2020  12:54:13.476807	-3.603141E-2	2/25/2020  12:54:13.476807	2.013447E-1
2/25/2020  12:54:13.476809	-3.603141E-2	2/25/2020  12:54:13.476809	2.013447E-1
2/25/2020  12:54:13.476811	6.107945E-3	2/25/2020  12:54:13.476811	2.439754E-1
2/25/2020  12:54:13.476813	6.107945E-3	2/25/2020  12:54:13.476813	2.439754E-1
2/25/2020  12:54:13.476815	-7.817076E-2	2/25/2020  12:54:13.476815	2.439754E-1
2/25/2020  12:54:13.476817	-3.603141E-2	2/25/2020  12:54:13.476817	2.439754E-1
2/25/2020  12:54:13.476819	6.107945E-3	2/25/2020  12:54:13.476819	2.439754E-1
2/25/2020  12:54:13.476821	-3.603141E-2	2/25/2020  12:54:13.476821	2.866061E-1
2/25/2020  12:54:13.476823	6.107945E-3	2/25/2020  12:54:13.476823	2.866061E-1
2/25/2020  12:54:13.476825	6.107945E-3	2/25/2020  12:54:13.476825	2.439754E-1
2/25/2020  12:54:13.476827	-3.603141E-2	2/25/2020  12:54:13.476827	2.439754E-1
2/25/2020  12:54:13.476829	6.107945E-3	2/25/2020  12:54:13.476829	2.439754E-1
2/25/2020  12:54:13.476831	6.107945E-3	2/25/2020  12:54:13.476831	2.866061E-1
2/25/2020  12:54:13.476833	6.107945E-3	2/25/2020  12:54:13.476833	2.866061E-1
2/25/2020  12:54:13.476835	-3.603141E-2	2/25/2020  12:54:13.476835	2.439754E-1
2/25/2020  12:54:13.476837	-3.603141E-2	2/25/2020  12:54:13.476837	2.439754E-1
2/25/2020  12:54:13.476839	-3.603141E-2	2/25/2020  12:54:13.476839	2.439754E-1
2/25/2020  12:54:13.476841	6.107945E-3	2/25/2020  12:54:13.476841	2.866061E-1
2/25/2020  12:54:13.476843	6.107945E-3	2/25/2020  12:54:13.476843	2.866061E-1
2/25/2020  12:54:13.476845	-3.603141E-2	2/25/2020  12:54:13.476845	2.439754E-1
2/25/2020  12:54:13.476847	-7.817076E-2	2/25/2020  12:54:13.476847	2.013447E-1
2/25/2020  12:54:13.476849	-3.603141E-2	2/25/2020  12:54:13.476849	2.439754E-1
2/25/2020  12:54:13.476851	6.107945E-3	2/25/2020  12:54:13.476851	2.439754E-1
2/25/2020  12:54:13.476853	6.107945E-3	2/25/2020  12:54:13.476853	2.866061E-1
2/25/2020  12:54:13.476855	-3.603141E-2	2/25/2020  12:54:13.476855	2.439754E-1
2/25/2020  12:54:13.476857	-3.603141E-2	2/25/2020  12:54:13.476857	2.439754E-1
2/25/2020  12:54:13.476859	6.107945E-3	2/25/2020  12:54:13.476859	2.439754E-1
2/25/2020  12:54:13.476861	6.107945E-3	2/25/2020  12:54:13.476861	2.866061E-1
2/25/2020  12:54:13.476863	6.107945E-3	2/25/2020  12:54:13.476863	2.866061E-1
2/25/2020  12:54:13.476865	-3.603141E-2	2/25/2020  12:54:13.476865	2.439754E-1
2/25/2020  12:54:13.476867	-3.603141E-2	2/25/2020  12:54:13.476867	2.439754E-1
2/25/2020  12:54:13.476869	-3.603141E-2	2/25/2020  12:54:13.476869	2.866061E-1
2/25/2020  12:54:13.476871	6.107945E-3	2/25/2020  12:54:13.476871	2.866061E-1
2/25/2020  12:54:13.476873	6.107945E-3	2/25/2020  12:54:13.476873	2.866061E-1
2/25/2020  12:54:13.476875	-3.603141E-2	2/25/2020  12:54:13.476875	2.439754E-1
2/25/2020  12:54:13.476877	-3.603141E-2	2/25/2020  12:54:13.476877	2.439754E-1
2/25/2020  12:54:13.476879	-3.603141E-2	2/25/2020  12:54:13.476879	2.439754E-1
2/25/2020  12:54:13.476881	6.107945E-3	2/25/2020  12:54:13.476881	2.866061E-1
2/25/2020  12:54:13.476883	-1.005236E+0	2/25/2020  12:54:13.476883	2.866061E-1
2/25/2020  12:54:13.476885	-9.209578E-1	2/25/2020  12:54:13.476885	2.439754E-1
2/25/2020  12:54:13.476887	-9.209578E-1	2/25/2020  12:54:13.476887	2.439754E-1
2/25/2020  12:54:13.476889	-9.209578E-1	2/25/2020  12:54:13.476889	2.439754E-1
2/25/2020  12:54:13.476891	-8.788184E-1	2/25/2020  12:54:13.476891	2.439754E-1
2/25/2020  12:54:13.476893	-9.209578E-1	2/25/2020  12:54:13.476893	2.439754E-1
2/25/2020  12:54:13.476895	-9.209578E-1	2/25/2020  12:54:13.476895	2.439754E-1
2/25/2020  12:54:13.476897	-9.209578E-1	2/25/2020  12:54:13.476897	2.013447E-1
2/25/2020  12:54:13.476899	-9.209578E-1	2/25/2020  12:54:13.476899	2.439754E-1
2/25/2020  12:54:13.476901	-8.788184E-1	2/25/2020  12:54:13.476901	2.866061E-1
2/25/2020  12:54:13.476903	-9.209578E-1	2/25/2020  12:54:13.476903	2.866061E-1
2/25/2020  12:54:13.476905	-9.209578E-1	2/25/2020  12:54:13.476905	2.866061E-1
2/25/2020  12:54:13.476907	-9.630971E-1	2/25/2020  12:54:13.476907	2.439754E-1
2/25/2020  12:54:13.476909	-9.630971E-1	2/25/2020  12:54:13.476909	2.439754E-1
2/25/2020  12:54:13.476911	-9.209578E-1	2/25/2020  12:54:13.476911	2.866061E-1
2/25/2020  12:54:13.476913	-9.209578E-1	2/25/2020  12:54:13.476913	2.866061E-1
2/25/2020  12:54:13.476915	-8.788184E-1	2/25/2020  12:54:13.476915	2.866061E-1
2/25/2020  12:54:13.476917	-9.209578E-1	2/25/2020  12:54:13.476917	3.292369E-1
2/25/2020  12:54:13.476919	-9.630971E-1	2/25/2020  12:54:13.476919	2.866061E-1
2/25/2020  12:54:13.476921	-9.630971E-1	2/25/2020  12:54:13.476921	3.292369E-1
2/25/2020  12:54:13.476923	-9.209578E-1	2/25/2020  12:54:13.476923	3.718676E-1
