waveform	Source signal	
t0	2/25/2020  12:05:05.461253	
delta t	1.250000E-5	

time[0]	Source signal
2/25/2020  12:05:05.462416	9.220307E-1
2/25/2020  12:05:05.462428	-9.921336E-2
2/25/2020  12:05:05.462441	-9.502501E-1
2/25/2020  12:05:05.462453	7.518234E-1
2/25/2020  12:05:05.462466	2.412013E-1
2/25/2020  12:05:05.462478	-9.502501E-1
2/25/2020  12:05:05.462491	4.114087E-1
2/25/2020  12:05:05.462503	6.667197E-1
2/25/2020  12:05:05.462516	-8.651464E-1
2/25/2020  12:05:05.462528	-9.921336E-2
2/25/2020  12:05:05.462541	1.007134E+0
2/25/2020  12:05:05.462553	-5.247317E-1
2/25/2020  12:05:05.462566	-6.098354E-1
2/25/2020  12:05:05.462578	9.220307E-1
2/25/2020  12:05:05.462591	-1.410969E-2
2/25/2020  12:05:05.462603	-9.502501E-1
2/25/2020  12:05:05.462616	5.816160E-1
2/25/2020  12:05:05.462628	5.816160E-1
2/25/2020  12:05:05.462641	-9.502501E-1
2/25/2020  12:05:05.462653	7.099399E-2
2/25/2020  12:05:05.462666	8.369271E-1
2/25/2020  12:05:05.462678	-7.800428E-1
2/25/2020  12:05:05.462691	-2.694207E-1
2/25/2020  12:05:05.462703	9.220307E-1
2/25/2020  12:05:05.462716	-5.247317E-1
2/25/2020  12:05:05.462728	-6.098354E-1
2/25/2020  12:05:05.462741	1.007134E+0
2/25/2020  12:05:05.462753	-2.694207E-1
2/25/2020  12:05:05.462766	-7.800428E-1
2/25/2020  12:05:05.462778	9.220307E-1
2/25/2020  12:05:05.462791	-9.921336E-2
2/25/2020  12:05:05.462803	-7.800428E-1
2/25/2020  12:05:05.462816	8.369271E-1
2/25/2020  12:05:05.462828	-1.410969E-2
2/25/2020  12:05:05.462841	-9.502501E-1
2/25/2020  12:05:05.462853	7.518234E-1
2/25/2020  12:05:05.462866	1.560977E-1
2/25/2020  12:05:05.462878	-9.502501E-1
2/25/2020  12:05:05.462891	5.816160E-1
2/25/2020  12:05:05.462903	4.114087E-1
2/25/2020  12:05:05.462916	-1.035354E+0
2/25/2020  12:05:05.462928	4.114087E-1
2/25/2020  12:05:05.462941	6.667197E-1
2/25/2020  12:05:05.462953	-9.502501E-1
2/25/2020  12:05:05.462966	-1.410969E-2
2/25/2020  12:05:05.462978	9.220307E-1
2/25/2020  12:05:05.462991	-6.949391E-1
2/25/2020  12:05:05.463003	-5.247317E-1
2/25/2020  12:05:05.463016	9.220307E-1
2/25/2020  12:05:05.463028	-9.921336E-2
2/25/2020  12:05:05.463041	-9.502501E-1
2/25/2020  12:05:05.463053	6.667197E-1
2/25/2020  12:05:05.463066	4.114087E-1
2/25/2020  12:05:05.463078	-9.502501E-1
2/25/2020  12:05:05.463091	1.560977E-1
2/25/2020  12:05:05.463103	8.369271E-1
2/25/2020  12:05:05.463116	-7.800428E-1
2/25/2020  12:05:05.463128	-2.694207E-1
2/25/2020  12:05:05.463141	1.007134E+0
2/25/2020  12:05:05.463153	-3.545244E-1
2/25/2020  12:05:05.463166	-6.949391E-1
2/25/2020  12:05:05.463178	9.220307E-1
2/25/2020  12:05:05.463191	-1.410969E-2
2/25/2020  12:05:05.463203	-8.651464E-1
2/25/2020  12:05:05.463216	8.369271E-1
2/25/2020  12:05:05.463228	2.412013E-1
2/25/2020  12:05:05.463241	-9.502501E-1
2/25/2020  12:05:05.463253	5.816160E-1
2/25/2020  12:05:05.463266	3.263050E-1
2/25/2020  12:05:05.463278	-9.502501E-1
2/25/2020  12:05:05.463291	4.965124E-1
2/25/2020  12:05:05.463303	4.965124E-1
2/25/2020  12:05:05.463316	-9.502501E-1
2/25/2020  12:05:05.463328	4.114087E-1
2/25/2020  12:05:05.463341	5.816160E-1
2/25/2020  12:05:05.463353	-9.502501E-1
2/25/2020  12:05:05.463366	2.412013E-1
2/25/2020  12:05:05.463378	7.518234E-1
2/25/2020  12:05:05.463391	-8.651464E-1
2/25/2020  12:05:05.463403	-9.921336E-2
2/25/2020  12:05:05.463416	9.220307E-1
2/25/2020  12:05:05.463428	-6.949391E-1
2/25/2020  12:05:05.463441	-4.396281E-1
2/25/2020  12:05:05.463453	9.220307E-1
2/25/2020  12:05:05.463466	-2.694207E-1
2/25/2020  12:05:05.463478	-7.800428E-1
2/25/2020  12:05:05.463491	8.369271E-1
2/25/2020  12:05:05.463503	2.412013E-1
2/25/2020  12:05:05.463516	-1.035354E+0
2/25/2020  12:05:05.463528	3.263050E-1
2/25/2020  12:05:05.463541	7.518234E-1
2/25/2020  12:05:05.463553	-8.651464E-1
2/25/2020  12:05:05.463566	-2.694207E-1
2/25/2020  12:05:05.463578	1.007134E+0
2/25/2020  12:05:05.463591	-5.247317E-1
2/25/2020  12:05:05.463603	-6.949391E-1
2/25/2020  12:05:05.463616	9.220307E-1
2/25/2020  12:05:05.463628	-1.410969E-2
2/25/2020  12:05:05.463641	-9.502501E-1
2/25/2020  12:05:05.463653	6.667197E-1
2/25/2020  12:05:05.463666	3.263050E-1
2/25/2020  12:05:05.463678	-9.502501E-1
2/25/2020  12:05:05.463691	4.114087E-1
2/25/2020  12:05:05.463703	5.816160E-1
2/25/2020  12:05:05.463716	-9.502501E-1
2/25/2020  12:05:05.463728	2.412013E-1
2/25/2020  12:05:05.463741	7.518234E-1
2/25/2020  12:05:05.463753	-9.502501E-1
2/25/2020  12:05:05.463766	7.099399E-2
2/25/2020  12:05:05.463778	8.369271E-1
2/25/2020  12:05:05.463791	-8.651464E-1
2/25/2020  12:05:05.463803	-1.410969E-2
2/25/2020  12:05:05.463816	9.220307E-1
2/25/2020  12:05:05.463828	-7.800428E-1
2/25/2020  12:05:05.463841	-1.843170E-1
2/25/2020  12:05:05.463853	1.007134E+0
2/25/2020  12:05:05.463866	-6.098354E-1
2/25/2020  12:05:05.463878	-4.396281E-1
2/25/2020  12:05:05.463891	1.007134E+0
2/25/2020  12:05:05.463903	-3.545244E-1
2/25/2020  12:05:05.463916	-7.800428E-1
2/25/2020  12:05:05.463928	8.369271E-1
2/25/2020  12:05:05.463941	1.560977E-1
2/25/2020  12:05:05.463953	-9.502501E-1
2/25/2020  12:05:05.463966	4.965124E-1
2/25/2020  12:05:05.463978	5.816160E-1
2/25/2020  12:05:05.463991	-9.502501E-1
2/25/2020  12:05:05.464003	-1.410969E-2
2/25/2020  12:05:05.464016	9.220307E-1
2/25/2020  12:05:05.464028	-6.098354E-1
2/25/2020  12:05:05.464041	-6.098354E-1
2/25/2020  12:05:05.464053	9.220307E-1
2/25/2020  12:05:05.464066	-9.921336E-2
2/25/2020  12:05:05.464078	-9.502501E-1
2/25/2020  12:05:05.464091	6.667197E-1
2/25/2020  12:05:05.464103	4.114087E-1
2/25/2020  12:05:05.464116	-1.035354E+0
2/25/2020  12:05:05.464128	3.263050E-1
2/25/2020  12:05:05.464141	7.518234E-1
2/25/2020  12:05:05.464153	-8.651464E-1
2/25/2020  12:05:05.464166	7.099399E-2
2/25/2020  12:05:05.464178	9.220307E-1
2/25/2020  12:05:05.464191	-7.800428E-1
2/25/2020  12:05:05.464203	-1.843170E-1
2/25/2020  12:05:05.464216	9.220307E-1
2/25/2020  12:05:05.464228	-6.949391E-1
2/25/2020  12:05:05.464241	-3.545244E-1
2/25/2020  12:05:05.464253	1.007134E+0
2/25/2020  12:05:05.464266	-6.098354E-1
2/25/2020  12:05:05.464278	-4.396281E-1
2/25/2020  12:05:05.464291	1.007134E+0
2/25/2020  12:05:05.464303	-4.396281E-1
2/25/2020  12:05:05.464316	-6.098354E-1
2/25/2020  12:05:05.464328	1.007134E+0
2/25/2020  12:05:05.464341	-1.843170E-1
2/25/2020  12:05:05.464353	-7.800428E-1
2/25/2020  12:05:05.464366	8.369271E-1
2/25/2020  12:05:05.464378	7.099399E-2
2/25/2020  12:05:05.464391	-9.502501E-1
2/25/2020  12:05:05.464403	5.816160E-1
2/25/2020  12:05:05.464416	4.965124E-1
2/25/2020  12:05:05.464428	-9.502501E-1
2/25/2020  12:05:05.464441	1.560977E-1
2/25/2020  12:05:05.464453	9.220307E-1
2/25/2020  12:05:05.464466	-6.949391E-1
2/25/2020  12:05:05.464478	-4.396281E-1
2/25/2020  12:05:05.464491	1.007134E+0
2/25/2020  12:05:05.464503	-2.694207E-1
2/25/2020  12:05:05.464516	-8.651464E-1
2/25/2020  12:05:05.464528	7.518234E-1
2/25/2020  12:05:05.464541	3.263050E-1
2/25/2020  12:05:05.464553	-1.035354E+0
2/25/2020  12:05:05.464566	3.263050E-1
2/25/2020  12:05:05.464578	7.518234E-1
2/25/2020  12:05:05.464591	-8.651464E-1
2/25/2020  12:05:05.464603	-9.921336E-2
2/25/2020  12:05:05.464616	9.220307E-1
2/25/2020  12:05:05.464628	-6.949391E-1
2/25/2020  12:05:05.464641	-4.396281E-1
2/25/2020  12:05:05.464653	1.007134E+0
2/25/2020  12:05:05.464666	-4.396281E-1
2/25/2020  12:05:05.464678	-6.098354E-1
2/25/2020  12:05:05.464691	1.007134E+0
2/25/2020  12:05:05.464703	-2.694207E-1
2/25/2020  12:05:05.464716	-7.800428E-1
2/25/2020  12:05:05.464728	9.220307E-1
2/25/2020  12:05:05.464741	-9.921336E-2
2/25/2020  12:05:05.464753	-7.800428E-1
2/25/2020  12:05:05.464766	8.369271E-1
2/25/2020  12:05:05.464778	-1.410969E-2
2/25/2020  12:05:05.464791	-8.651464E-1
2/25/2020  12:05:05.464803	7.518234E-1
2/25/2020  12:05:05.464816	2.412013E-1
2/25/2020  12:05:05.464828	-9.502501E-1
2/25/2020  12:05:05.464841	5.816160E-1
2/25/2020  12:05:05.464853	4.965124E-1
2/25/2020  12:05:05.464866	-9.502501E-1
2/25/2020  12:05:05.464878	2.412013E-1
2/25/2020  12:05:05.464891	8.369271E-1
2/25/2020  12:05:05.464903	-7.800428E-1
2/25/2020  12:05:05.464916	-2.694207E-1
2/25/2020  12:05:05.464928	1.007134E+0
2/25/2020  12:05:05.464941	-3.545244E-1
2/25/2020  12:05:05.464953	-6.949391E-1
2/25/2020  12:05:05.464966	8.369271E-1
2/25/2020  12:05:05.464978	1.560977E-1
2/25/2020  12:05:05.464991	-9.502501E-1
2/25/2020  12:05:05.465003	4.114087E-1
2/25/2020  12:05:05.465016	6.667197E-1
2/25/2020  12:05:05.465028	-9.502501E-1
2/25/2020  12:05:05.465041	-9.921336E-2
2/25/2020  12:05:05.465053	9.220307E-1
2/25/2020  12:05:05.465066	-6.098354E-1
2/25/2020  12:05:05.465078	-5.247317E-1
2/25/2020  12:05:05.465091	1.007134E+0
2/25/2020  12:05:05.465103	-2.694207E-1
2/25/2020  12:05:05.465116	-7.800428E-1
2/25/2020  12:05:05.465128	9.220307E-1
2/25/2020  12:05:05.465141	-1.410969E-2
2/25/2020  12:05:05.465153	-9.502501E-1
2/25/2020  12:05:05.465166	7.518234E-1
2/25/2020  12:05:05.465178	2.412013E-1
2/25/2020  12:05:05.465191	-9.502501E-1
2/25/2020  12:05:05.465203	6.667197E-1
2/25/2020  12:05:05.465216	3.263050E-1
2/25/2020  12:05:05.465228	-9.502501E-1
2/25/2020  12:05:05.465241	5.816160E-1
2/25/2020  12:05:05.465253	4.114087E-1
2/25/2020  12:05:05.465266	-9.502501E-1
2/25/2020  12:05:05.465278	4.114087E-1
2/25/2020  12:05:05.465291	5.816160E-1
2/25/2020  12:05:05.465303	-9.502501E-1
2/25/2020  12:05:05.465316	1.560977E-1
2/25/2020  12:05:05.465328	8.369271E-1
2/25/2020  12:05:05.465341	-8.651464E-1
2/25/2020  12:05:05.465353	-1.843170E-1
2/25/2020  12:05:05.465366	1.007134E+0
2/25/2020  12:05:05.465378	-5.247317E-1
2/25/2020  12:05:05.465391	-6.098354E-1
2/25/2020  12:05:05.465403	9.220307E-1
2/25/2020  12:05:05.465416	-1.410969E-2
2/25/2020  12:05:05.465428	-9.502501E-1
2/25/2020  12:05:05.465441	5.816160E-1
2/25/2020  12:05:05.465453	5.816160E-1
2/25/2020  12:05:05.465466	-9.502501E-1
2/25/2020  12:05:05.465478	7.099399E-2
2/25/2020  12:05:05.465491	9.220307E-1
2/25/2020  12:05:05.465503	-6.949391E-1
2/25/2020  12:05:05.465516	-5.247317E-1
2/25/2020  12:05:05.465528	1.007134E+0
2/25/2020  12:05:05.465541	-2.694207E-1
2/25/2020  12:05:05.465553	-8.651464E-1
2/25/2020  12:05:05.465566	8.369271E-1
2/25/2020  12:05:05.465578	1.560977E-1
2/25/2020  12:05:05.465591	-9.502501E-1
2/25/2020  12:05:05.465603	5.816160E-1
2/25/2020  12:05:05.465616	4.114087E-1
2/25/2020  12:05:05.465628	-9.502501E-1
2/25/2020  12:05:05.465641	4.114087E-1
2/25/2020  12:05:05.465653	5.816160E-1
2/25/2020  12:05:05.465666	-9.502501E-1
2/25/2020  12:05:05.465678	2.412013E-1
2/25/2020  12:05:05.465691	6.667197E-1
2/25/2020  12:05:05.465703	-9.502501E-1
2/25/2020  12:05:05.465716	1.560977E-1
2/25/2020  12:05:05.465728	8.369271E-1
2/25/2020  12:05:05.465741	-8.651464E-1
2/25/2020  12:05:05.465753	-1.410969E-2
2/25/2020  12:05:05.465766	8.369271E-1
2/25/2020  12:05:05.465778	-7.800428E-1
2/25/2020  12:05:05.465791	-2.694207E-1
2/25/2020  12:05:05.465803	9.220307E-1
2/25/2020  12:05:05.465816	-5.247317E-1
2/25/2020  12:05:05.465828	-6.098354E-1
2/25/2020  12:05:05.465841	9.220307E-1
2/25/2020  12:05:05.465853	-9.921336E-2
2/25/2020  12:05:05.465866	-8.651464E-1
2/25/2020  12:05:05.465878	6.667197E-1
2/25/2020  12:05:05.465891	4.114087E-1
2/25/2020  12:05:05.465903	-1.035354E+0
2/25/2020  12:05:05.465916	2.412013E-1
2/25/2020  12:05:05.465928	8.369271E-1
2/25/2020  12:05:05.465941	-7.800428E-1
2/25/2020  12:05:05.465953	-3.545244E-1
2/25/2020  12:05:05.465966	1.007134E+0
2/25/2020  12:05:05.465978	-2.694207E-1
2/25/2020  12:05:05.465991	-7.800428E-1
2/25/2020  12:05:05.466003	8.369271E-1
2/25/2020  12:05:05.466016	2.412013E-1
2/25/2020  12:05:05.466028	-9.502501E-1
2/25/2020  12:05:05.466041	4.965124E-1
2/25/2020  12:05:05.466053	5.816160E-1
2/25/2020  12:05:05.466066	-1.035354E+0
2/25/2020  12:05:05.466078	2.412013E-1
2/25/2020  12:05:05.466091	7.518234E-1
2/25/2020  12:05:05.466103	-8.651464E-1
2/25/2020  12:05:05.466116	-1.410969E-2
2/25/2020  12:05:05.466128	9.220307E-1
2/25/2020  12:05:05.466141	-7.800428E-1
2/25/2020  12:05:05.466153	-1.843170E-1
2/25/2020  12:05:05.466166	9.220307E-1
2/25/2020  12:05:05.466178	-6.949391E-1
2/25/2020  12:05:05.466191	-2.694207E-1
2/25/2020  12:05:05.466203	1.007134E+0
2/25/2020  12:05:05.466216	-6.098354E-1
2/25/2020  12:05:05.466228	-5.247317E-1
2/25/2020  12:05:05.466241	1.007134E+0
2/25/2020  12:05:05.466253	-4.396281E-1
2/25/2020  12:05:05.466266	-6.949391E-1
2/25/2020  12:05:05.466278	9.220307E-1
2/25/2020  12:05:05.466291	-9.921336E-2
2/25/2020  12:05:05.466303	-8.651464E-1
2/25/2020  12:05:05.466316	8.369271E-1
2/25/2020  12:05:05.466328	3.263050E-1
2/25/2020  12:05:05.466341	-1.035354E+0
2/25/2020  12:05:05.466353	4.114087E-1
2/25/2020  12:05:05.466366	6.667197E-1
2/25/2020  12:05:05.466378	-8.651464E-1
2/25/2020  12:05:05.466391	-1.843170E-1
2/25/2020  12:05:05.466403	1.007134E+0
2/25/2020  12:05:05.466416	-5.247317E-1
2/25/2020  12:05:05.466428	-6.949391E-1
2/25/2020  12:05:05.466441	9.220307E-1
2/25/2020  12:05:05.466453	7.099399E-2
2/25/2020  12:05:05.466466	-9.502501E-1
2/25/2020  12:05:05.466478	5.816160E-1
2/25/2020  12:05:05.466491	5.816160E-1
2/25/2020  12:05:05.466503	-9.502501E-1
2/25/2020  12:05:05.466516	1.560977E-1
2/25/2020  12:05:05.466528	8.369271E-1
2/25/2020  12:05:05.466541	-7.800428E-1
2/25/2020  12:05:05.466553	-2.694207E-1
2/25/2020  12:05:05.466566	9.220307E-1
2/25/2020  12:05:05.466578	-6.098354E-1
2/25/2020  12:05:05.466591	-4.396281E-1
2/25/2020  12:05:05.466603	1.007134E+0
2/25/2020  12:05:05.466616	-4.396281E-1
2/25/2020  12:05:05.466628	-6.098354E-1
2/25/2020  12:05:05.466641	1.007134E+0
2/25/2020  12:05:05.466653	-2.694207E-1
2/25/2020  12:05:05.466666	-6.949391E-1
2/25/2020  12:05:05.466678	1.007134E+0
2/25/2020  12:05:05.466691	-1.843170E-1
2/25/2020  12:05:05.466703	-7.800428E-1
2/25/2020  12:05:05.466716	8.369271E-1
2/25/2020  12:05:05.466728	-1.410969E-2
2/25/2020  12:05:05.466741	-9.502501E-1
2/25/2020  12:05:05.466753	7.518234E-1
2/25/2020  12:05:05.466766	3.263050E-1
2/25/2020  12:05:05.466778	-9.502501E-1
2/25/2020  12:05:05.466791	4.114087E-1
2/25/2020  12:05:05.466803	6.667197E-1
2/25/2020  12:05:05.466816	-9.502501E-1
2/25/2020  12:05:05.466828	-1.410969E-2
2/25/2020  12:05:05.466841	9.220307E-1
2/25/2020  12:05:05.466853	-6.098354E-1
2/25/2020  12:05:05.466866	-5.247317E-1
2/25/2020  12:05:05.466878	1.007134E+0
2/25/2020  12:05:05.466891	-9.921336E-2
2/25/2020  12:05:05.466903	-9.502501E-1
2/25/2020  12:05:05.466916	6.667197E-1
2/25/2020  12:05:05.466928	4.965124E-1
2/25/2020  12:05:05.466941	-1.035354E+0
2/25/2020  12:05:05.466953	1.560977E-1
2/25/2020  12:05:05.466966	8.369271E-1
2/25/2020  12:05:05.466978	-7.800428E-1
2/25/2020  12:05:05.466991	-2.694207E-1
2/25/2020  12:05:05.467003	1.007134E+0
2/25/2020  12:05:05.467016	-4.396281E-1
2/25/2020  12:05:05.467028	-6.098354E-1
2/25/2020  12:05:05.467041	9.220307E-1
2/25/2020  12:05:05.467053	-1.843170E-1
2/25/2020  12:05:05.467066	-7.800428E-1
2/25/2020  12:05:05.467078	9.220307E-1
2/25/2020  12:05:05.467091	-1.410969E-2
2/25/2020  12:05:05.467103	-8.651464E-1
2/25/2020  12:05:05.467116	7.518234E-1
2/25/2020  12:05:05.467128	1.560977E-1
2/25/2020  12:05:05.467141	-9.502501E-1
2/25/2020  12:05:05.467153	6.667197E-1
2/25/2020  12:05:05.467166	2.412013E-1
2/25/2020  12:05:05.467178	-9.502501E-1
2/25/2020  12:05:05.467191	5.816160E-1
2/25/2020  12:05:05.467203	4.114087E-1
2/25/2020  12:05:05.467216	-1.035354E+0
2/25/2020  12:05:05.467228	3.263050E-1
2/25/2020  12:05:05.467241	6.667197E-1
2/25/2020  12:05:05.467253	-9.502501E-1
2/25/2020  12:05:05.467266	-1.410969E-2
2/25/2020  12:05:05.467278	9.220307E-1
2/25/2020  12:05:05.467291	-6.949391E-1
2/25/2020  12:05:05.467303	-3.545244E-1
2/25/2020  12:05:05.467316	1.007134E+0
2/25/2020  12:05:05.467328	-2.694207E-1
2/25/2020  12:05:05.467341	-8.651464E-1
2/25/2020  12:05:05.467353	8.369271E-1
2/25/2020  12:05:05.467366	3.263050E-1
2/25/2020  12:05:05.467378	-1.035354E+0
2/25/2020  12:05:05.467391	3.263050E-1
2/25/2020  12:05:05.467403	7.518234E-1
2/25/2020  12:05:05.467416	-8.651464E-1
2/25/2020  12:05:05.467428	-2.694207E-1
2/25/2020  12:05:05.467441	1.007134E+0
2/25/2020  12:05:05.467453	-5.247317E-1
2/25/2020  12:05:05.467466	-6.949391E-1
2/25/2020  12:05:05.467478	9.220307E-1
2/25/2020  12:05:05.467491	-1.410969E-2
2/25/2020  12:05:05.467503	-8.651464E-1
2/25/2020  12:05:05.467516	7.518234E-1
2/25/2020  12:05:05.467528	2.412013E-1
2/25/2020  12:05:05.467541	-9.502501E-1
2/25/2020  12:05:05.467553	5.816160E-1
2/25/2020  12:05:05.467566	4.114087E-1
2/25/2020  12:05:05.467578	-9.502501E-1
2/25/2020  12:05:05.467591	4.114087E-1
2/25/2020  12:05:05.467603	5.816160E-1
2/25/2020  12:05:05.467616	-9.502501E-1
2/25/2020  12:05:05.467628	3.263050E-1
2/25/2020  12:05:05.467641	6.667197E-1
2/25/2020  12:05:05.467653	-9.502501E-1
2/25/2020  12:05:05.467666	1.560977E-1
2/25/2020  12:05:05.467678	7.518234E-1
2/25/2020  12:05:05.467691	-8.651464E-1
2/25/2020  12:05:05.467703	-9.921336E-2
2/25/2020  12:05:05.467716	9.220307E-1
2/25/2020  12:05:05.467728	-6.949391E-1
2/25/2020  12:05:05.467741	-3.545244E-1
2/25/2020  12:05:05.467753	1.007134E+0
2/25/2020  12:05:05.467766	-3.545244E-1
2/25/2020  12:05:05.467778	-7.800428E-1
2/25/2020  12:05:05.467791	8.369271E-1
2/25/2020  12:05:05.467803	1.560977E-1
2/25/2020  12:05:05.467816	-9.502501E-1
2/25/2020  12:05:05.467828	4.965124E-1
2/25/2020  12:05:05.467841	6.667197E-1
2/25/2020  12:05:05.467853	-9.502501E-1
2/25/2020  12:05:05.467866	-9.921336E-2
2/25/2020  12:05:05.467878	9.220307E-1
2/25/2020  12:05:05.467891	-5.247317E-1
2/25/2020  12:05:05.467903	-6.098354E-1
2/25/2020  12:05:05.467916	9.220307E-1
2/25/2020  12:05:05.467928	-9.921336E-2
2/25/2020  12:05:05.467941	-9.502501E-1
2/25/2020  12:05:05.467953	6.667197E-1
2/25/2020  12:05:05.467966	3.263050E-1
2/25/2020  12:05:05.467978	-9.502501E-1
2/25/2020  12:05:05.467991	4.114087E-1
2/25/2020  12:05:05.468003	5.816160E-1
2/25/2020  12:05:05.468016	-9.502501E-1
2/25/2020  12:05:05.468028	1.560977E-1
2/25/2020  12:05:05.468041	7.518234E-1
2/25/2020  12:05:05.468053	-9.502501E-1
2/25/2020  12:05:05.468066	-1.410969E-2
2/25/2020  12:05:05.468078	8.369271E-1
2/25/2020  12:05:05.468091	-7.800428E-1
2/25/2020  12:05:05.468103	-1.843170E-1
2/25/2020  12:05:05.468116	9.220307E-1
2/25/2020  12:05:05.468128	-6.949391E-1
2/25/2020  12:05:05.468141	-2.694207E-1
2/25/2020  12:05:05.468153	1.007134E+0
2/25/2020  12:05:05.468166	-6.098354E-1
2/25/2020  12:05:05.468178	-5.247317E-1
2/25/2020  12:05:05.468191	1.007134E+0
2/25/2020  12:05:05.468203	-3.545244E-1
2/25/2020  12:05:05.468216	-7.800428E-1
2/25/2020  12:05:05.468228	9.220307E-1
2/25/2020  12:05:05.468241	7.099399E-2
2/25/2020  12:05:05.468253	-9.502501E-1
2/25/2020  12:05:05.468266	5.816160E-1
2/25/2020  12:05:05.468278	4.965124E-1
2/25/2020  12:05:05.468291	-9.502501E-1
2/25/2020  12:05:05.468303	7.099399E-2
2/25/2020  12:05:05.468316	9.220307E-1
