waveform	Ch0		Gen	
t0	2/25/2020  11:42:53.755695		2/25/2020  11:42:53.755695	
delta t	4.000000E-7		4.000000E-7	

time[0]	Ch0	time[1]	Gen
2/25/2020  11:42:53.755942	4.852133E+0	2/25/2020  11:42:53.755942	3.718676E-1
2/25/2020  11:42:53.755942	4.852133E+0	2/25/2020  11:42:53.755942	2.866061E-1
2/25/2020  11:42:53.755942	4.852133E+0	2/25/2020  11:42:53.755942	1.587140E-1
2/25/2020  11:42:53.755943	4.809994E+0	2/25/2020  11:42:53.755943	3.082182E-2
2/25/2020  11:42:53.755943	4.852133E+0	2/25/2020  11:42:53.755943	-9.707035E-2
2/25/2020  11:42:53.755944	4.852133E+0	2/25/2020  11:42:53.755944	-1.823318E-1
2/25/2020  11:42:53.755944	4.809994E+0	2/25/2020  11:42:53.755944	-3.102240E-1
2/25/2020  11:42:53.755944	4.852133E+0	2/25/2020  11:42:53.755944	-4.381161E-1
2/25/2020  11:42:53.755945	4.852133E+0	2/25/2020  11:42:53.755945	-5.233776E-1
2/25/2020  11:42:53.755945	4.852133E+0	2/25/2020  11:42:53.755945	-6.512697E-1
2/25/2020  11:42:53.755946	4.852133E+0	2/25/2020  11:42:53.755946	-7.365312E-1
2/25/2020  11:42:53.755946	4.852133E+0	2/25/2020  11:42:53.755946	-7.791619E-1
2/25/2020  11:42:53.755946	4.852133E+0	2/25/2020  11:42:53.755946	-8.644233E-1
2/25/2020  11:42:53.755947	4.852133E+0	2/25/2020  11:42:53.755947	-9.070540E-1
2/25/2020  11:42:53.755947	4.852133E+0	2/25/2020  11:42:53.755947	-9.496848E-1
2/25/2020  11:42:53.755948	4.852133E+0	2/25/2020  11:42:53.755948	-9.923155E-1
2/25/2020  11:42:53.755948	4.809994E+0	2/25/2020  11:42:53.755948	-9.923155E-1
2/25/2020  11:42:53.755948	4.852133E+0	2/25/2020  11:42:53.755948	-9.923155E-1
2/25/2020  11:42:53.755949	4.852133E+0	2/25/2020  11:42:53.755949	-9.923155E-1
2/25/2020  11:42:53.755949	4.852133E+0	2/25/2020  11:42:53.755949	-9.496848E-1
2/25/2020  11:42:53.755950	4.852133E+0	2/25/2020  11:42:53.755950	-9.070540E-1
2/25/2020  11:42:53.755950	4.852133E+0	2/25/2020  11:42:53.755950	-8.644233E-1
2/25/2020  11:42:53.755950	4.852133E+0	2/25/2020  11:42:53.755950	-7.791619E-1
2/25/2020  11:42:53.755951	4.852133E+0	2/25/2020  11:42:53.755951	-6.939004E-1
2/25/2020  11:42:53.755951	4.852133E+0	2/25/2020  11:42:53.755951	-6.086390E-1
2/25/2020  11:42:53.755952	4.852133E+0	2/25/2020  11:42:53.755952	-4.807468E-1
2/25/2020  11:42:53.755952	4.852133E+0	2/25/2020  11:42:53.755952	-3.954854E-1
2/25/2020  11:42:53.755952	4.852133E+0	2/25/2020  11:42:53.755952	-2.675932E-1
2/25/2020  11:42:53.755953	4.852133E+0	2/25/2020  11:42:53.755953	-9.707035E-2
2/25/2020  11:42:53.755953	4.809994E+0	2/25/2020  11:42:53.755953	-1.180891E-2
2/25/2020  11:42:53.755954	4.852133E+0	2/25/2020  11:42:53.755954	1.160833E-1
2/25/2020  11:42:53.755954	4.852133E+0	2/25/2020  11:42:53.755954	2.439754E-1
2/25/2020  11:42:53.755954	4.388600E+0	2/25/2020  11:42:53.755954	3.292369E-1
2/25/2020  11:42:53.755955	1.101731E+0	2/25/2020  11:42:53.755955	4.571290E-1
2/25/2020  11:42:53.755955	3.010834E-1	2/25/2020  11:42:53.755955	5.423905E-1
2/25/2020  11:42:53.755956	9.038665E-2	2/25/2020  11:42:53.755956	6.702826E-1
2/25/2020  11:42:53.755956	6.107945E-3	2/25/2020  11:42:53.755956	7.129133E-1
2/25/2020  11:42:53.755956	6.107945E-3	2/25/2020  11:42:53.755956	8.408055E-1
2/25/2020  11:42:53.755957	6.107945E-3	2/25/2020  11:42:53.755957	8.834362E-1
2/25/2020  11:42:53.755957	6.107945E-3	2/25/2020  11:42:53.755957	9.260670E-1
2/25/2020  11:42:53.755958	6.107945E-3	2/25/2020  11:42:53.755958	9.260670E-1
2/25/2020  11:42:53.755958	6.107945E-3	2/25/2020  11:42:53.755958	9.686977E-1
2/25/2020  11:42:53.755958	6.107945E-3	2/25/2020  11:42:53.755958	9.686977E-1
2/25/2020  11:42:53.755959	6.107945E-3	2/25/2020  11:42:53.755959	9.686977E-1
2/25/2020  11:42:53.755959	6.107945E-3	2/25/2020  11:42:53.755959	9.260670E-1
2/25/2020  11:42:53.755960	6.107945E-3	2/25/2020  11:42:53.755960	8.834362E-1
2/25/2020  11:42:53.755960	6.107945E-3	2/25/2020  11:42:53.755960	8.408055E-1
2/25/2020  11:42:53.755960	6.107945E-3	2/25/2020  11:42:53.755960	7.981748E-1
2/25/2020  11:42:53.755961	6.107945E-3	2/25/2020  11:42:53.755961	7.129133E-1
2/25/2020  11:42:53.755961	6.107945E-3	2/25/2020  11:42:53.755961	6.276519E-1
2/25/2020  11:42:53.755962	6.107945E-3	2/25/2020  11:42:53.755962	5.423905E-1
2/25/2020  11:42:53.755962	6.107945E-3	2/25/2020  11:42:53.755962	4.144983E-1
2/25/2020  11:42:53.755962	6.107945E-3	2/25/2020  11:42:53.755962	2.866061E-1
2/25/2020  11:42:53.755963	6.107945E-3	2/25/2020  11:42:53.755963	2.013447E-1
2/25/2020  11:42:53.755963	6.107945E-3	2/25/2020  11:42:53.755963	7.345254E-2
2/25/2020  11:42:53.755964	6.107945E-3	2/25/2020  11:42:53.755964	-5.443963E-2
2/25/2020  11:42:53.755964	6.107945E-3	2/25/2020  11:42:53.755964	-1.823318E-1
2/25/2020  11:42:53.755964	6.107945E-3	2/25/2020  11:42:53.755964	-3.102240E-1
2/25/2020  11:42:53.755965	6.107945E-3	2/25/2020  11:42:53.755965	-3.954854E-1
2/25/2020  11:42:53.755965	6.107945E-3	2/25/2020  11:42:53.755965	-4.807468E-1
2/25/2020  11:42:53.755966	6.107945E-3	2/25/2020  11:42:53.755966	-5.660083E-1
2/25/2020  11:42:53.755966	6.107945E-3	2/25/2020  11:42:53.755966	-6.512697E-1
2/25/2020  11:42:53.755966	6.107945E-3	2/25/2020  11:42:53.755966	-7.365312E-1
2/25/2020  11:42:53.755967	6.107945E-3	2/25/2020  11:42:53.755967	-7.365312E-1
2/25/2020  11:42:53.755967	6.107945E-3	2/25/2020  11:42:53.755967	-7.791619E-1
2/25/2020  11:42:53.755968	6.107945E-3	2/25/2020  11:42:53.755968	-8.217926E-1
2/25/2020  11:42:53.755968	6.107945E-3	2/25/2020  11:42:53.755968	-8.644233E-1
2/25/2020  11:42:53.755968	6.107945E-3	2/25/2020  11:42:53.755968	-9.070540E-1
2/25/2020  11:42:53.755969	6.107945E-3	2/25/2020  11:42:53.755969	-9.070540E-1
2/25/2020  11:42:53.755969	-3.603141E-2	2/25/2020  11:42:53.755969	-9.496848E-1
2/25/2020  11:42:53.755970	6.107945E-3	2/25/2020  11:42:53.755970	-9.496848E-1
2/25/2020  11:42:53.755970	6.107945E-3	2/25/2020  11:42:53.755970	-9.923155E-1
2/25/2020  11:42:53.755970	6.107945E-3	2/25/2020  11:42:53.755970	-9.923155E-1
2/25/2020  11:42:53.755971	-3.603141E-2	2/25/2020  11:42:53.755971	-9.923155E-1
2/25/2020  11:42:53.755971	6.107945E-3	2/25/2020  11:42:53.755971	-9.923155E-1
2/25/2020  11:42:53.755972	6.107945E-3	2/25/2020  11:42:53.755972	-1.034946E+0
2/25/2020  11:42:53.755972	6.107945E-3	2/25/2020  11:42:53.755972	-9.923155E-1
2/25/2020  11:42:53.755972	6.107945E-3	2/25/2020  11:42:53.755972	-9.923155E-1
2/25/2020  11:42:53.755973	6.107945E-3	2/25/2020  11:42:53.755973	-9.496848E-1
2/25/2020  11:42:53.755973	6.107945E-3	2/25/2020  11:42:53.755973	-9.496848E-1
2/25/2020  11:42:53.755974	6.107945E-3	2/25/2020  11:42:53.755974	-9.496848E-1
2/25/2020  11:42:53.755974	6.107945E-3	2/25/2020  11:42:53.755974	-9.070540E-1
2/25/2020  11:42:53.755974	6.107945E-3	2/25/2020  11:42:53.755974	-9.070540E-1
2/25/2020  11:42:53.755975	6.107945E-3	2/25/2020  11:42:53.755975	-8.644233E-1
2/25/2020  11:42:53.755975	6.107945E-3	2/25/2020  11:42:53.755975	-8.217926E-1
2/25/2020  11:42:53.755976	6.107945E-3	2/25/2020  11:42:53.755976	-7.791619E-1
2/25/2020  11:42:53.755976	6.107945E-3	2/25/2020  11:42:53.755976	-7.365312E-1
2/25/2020  11:42:53.755976	-3.603141E-2	2/25/2020  11:42:53.755976	-6.939004E-1
2/25/2020  11:42:53.755977	6.107945E-3	2/25/2020  11:42:53.755977	-6.512697E-1
2/25/2020  11:42:53.755977	6.107945E-3	2/25/2020  11:42:53.755977	-6.086390E-1
2/25/2020  11:42:53.755978	6.107945E-3	2/25/2020  11:42:53.755978	-5.233776E-1
2/25/2020  11:42:53.755978	6.107945E-3	2/25/2020  11:42:53.755978	-4.807468E-1
2/25/2020  11:42:53.755978	6.107945E-3	2/25/2020  11:42:53.755978	-4.381161E-1
2/25/2020  11:42:53.755979	6.107945E-3	2/25/2020  11:42:53.755979	-3.954854E-1
2/25/2020  11:42:53.755979	6.107945E-3	2/25/2020  11:42:53.755979	-3.528547E-1
2/25/2020  11:42:53.755980	6.107945E-3	2/25/2020  11:42:53.755980	-2.675932E-1
2/25/2020  11:42:53.755980	6.107945E-3	2/25/2020  11:42:53.755980	-1.823318E-1
2/25/2020  11:42:53.755980	6.107945E-3	2/25/2020  11:42:53.755980	-1.397011E-1
2/25/2020  11:42:53.755981	6.107945E-3	2/25/2020  11:42:53.755981	-9.707035E-2
2/25/2020  11:42:53.755981	6.107945E-3	2/25/2020  11:42:53.755981	-1.180891E-2
2/25/2020  11:42:53.755982	6.107945E-3	2/25/2020  11:42:53.755982	3.082182E-2
2/25/2020  11:42:53.755982	6.107945E-3	2/25/2020  11:42:53.755982	7.345254E-2
2/25/2020  11:42:53.755982	6.107945E-3	2/25/2020  11:42:53.755982	1.587140E-1
2/25/2020  11:42:53.755983	6.107945E-3	2/25/2020  11:42:53.755983	2.013447E-1
2/25/2020  11:42:53.755983	6.107945E-3	2/25/2020  11:42:53.755983	2.439754E-1
2/25/2020  11:42:53.755984	6.107945E-3	2/25/2020  11:42:53.755984	3.292369E-1
2/25/2020  11:42:53.755984	6.107945E-3	2/25/2020  11:42:53.755984	3.718676E-1
2/25/2020  11:42:53.755984	-3.603141E-2	2/25/2020  11:42:53.755984	4.571290E-1
2/25/2020  11:42:53.755985	6.107945E-3	2/25/2020  11:42:53.755985	4.997597E-1
2/25/2020  11:42:53.755985	6.107945E-3	2/25/2020  11:42:53.755985	5.850212E-1
2/25/2020  11:42:53.755986	6.107945E-3	2/25/2020  11:42:53.755986	6.276519E-1
2/25/2020  11:42:53.755986	6.107945E-3	2/25/2020  11:42:53.755986	6.702826E-1
2/25/2020  11:42:53.755986	6.107945E-3	2/25/2020  11:42:53.755986	7.129133E-1
2/25/2020  11:42:53.755987	6.107945E-3	2/25/2020  11:42:53.755987	7.555441E-1
2/25/2020  11:42:53.755987	6.107945E-3	2/25/2020  11:42:53.755987	7.981748E-1
2/25/2020  11:42:53.755988	6.107945E-3	2/25/2020  11:42:53.755988	7.981748E-1
2/25/2020  11:42:53.755988	6.107945E-3	2/25/2020  11:42:53.755988	8.408055E-1
2/25/2020  11:42:53.755988	6.107945E-3	2/25/2020  11:42:53.755988	8.834362E-1
2/25/2020  11:42:53.755989	-3.603141E-2	2/25/2020  11:42:53.755989	9.260670E-1
2/25/2020  11:42:53.755989	6.107945E-3	2/25/2020  11:42:53.755989	9.260670E-1
2/25/2020  11:42:53.755990	-3.603141E-2	2/25/2020  11:42:53.755990	9.260670E-1
2/25/2020  11:42:53.755990	6.107945E-3	2/25/2020  11:42:53.755990	9.686977E-1
2/25/2020  11:42:53.755990	6.107945E-3	2/25/2020  11:42:53.755990	9.686977E-1
2/25/2020  11:42:53.755991	6.107945E-3	2/25/2020  11:42:53.755991	9.686977E-1
2/25/2020  11:42:53.755991	6.107945E-3	2/25/2020  11:42:53.755991	9.686977E-1
2/25/2020  11:42:53.755992	6.107945E-3	2/25/2020  11:42:53.755992	9.686977E-1
2/25/2020  11:42:53.755992	6.107945E-3	2/25/2020  11:42:53.755992	9.686977E-1
2/25/2020  11:42:53.755992	6.107945E-3	2/25/2020  11:42:53.755992	9.686977E-1
2/25/2020  11:42:53.755993	6.107945E-3	2/25/2020  11:42:53.755993	9.686977E-1
2/25/2020  11:42:53.755993	-3.603141E-2	2/25/2020  11:42:53.755993	9.260670E-1
2/25/2020  11:42:53.755994	6.107945E-3	2/25/2020  11:42:53.755994	9.260670E-1
2/25/2020  11:42:53.755994	6.107945E-3	2/25/2020  11:42:53.755994	8.834362E-1
2/25/2020  11:42:53.755994	6.107945E-3	2/25/2020  11:42:53.755994	8.408055E-1
2/25/2020  11:42:53.755995	6.107945E-3	2/25/2020  11:42:53.755995	8.408055E-1
2/25/2020  11:42:53.755995	-3.603141E-2	2/25/2020  11:42:53.755995	7.981748E-1
2/25/2020  11:42:53.755996	6.107945E-3	2/25/2020  11:42:53.755996	7.555441E-1
2/25/2020  11:42:53.755996	6.107945E-3	2/25/2020  11:42:53.755996	7.555441E-1
2/25/2020  11:42:53.755996	6.107945E-3	2/25/2020  11:42:53.755996	7.129133E-1
2/25/2020  11:42:53.755997	6.107945E-3	2/25/2020  11:42:53.755997	6.276519E-1
2/25/2020  11:42:53.755997	6.107945E-3	2/25/2020  11:42:53.755997	5.850212E-1
2/25/2020  11:42:53.755998	6.107945E-3	2/25/2020  11:42:53.755998	5.423905E-1
2/25/2020  11:42:53.755998	6.107945E-3	2/25/2020  11:42:53.755998	4.571290E-1
2/25/2020  11:42:53.755998	6.107945E-3	2/25/2020  11:42:53.755998	4.144983E-1
2/25/2020  11:42:53.755999	6.107945E-3	2/25/2020  11:42:53.755999	3.718676E-1
2/25/2020  11:42:53.755999	6.107945E-3	2/25/2020  11:42:53.755999	2.866061E-1
2/25/2020  11:42:53.756000	6.107945E-3	2/25/2020  11:42:53.756000	2.013447E-1
2/25/2020  11:42:53.756000	6.107945E-3	2/25/2020  11:42:53.756000	1.587140E-1
2/25/2020  11:42:53.756000	6.107945E-3	2/25/2020  11:42:53.756000	1.160833E-1
2/25/2020  11:42:53.756001	6.107945E-3	2/25/2020  11:42:53.756001	3.082182E-2
2/25/2020  11:42:53.756001	-3.603141E-2	2/25/2020  11:42:53.756001	-1.180891E-2
2/25/2020  11:42:53.756002	6.107945E-3	2/25/2020  11:42:53.756002	-9.707035E-2
2/25/2020  11:42:53.756002	6.107945E-3	2/25/2020  11:42:53.756002	-1.397011E-1
2/25/2020  11:42:53.756002	-3.603141E-2	2/25/2020  11:42:53.756002	-2.249625E-1
2/25/2020  11:42:53.756003	-3.603141E-2	2/25/2020  11:42:53.756003	-2.675932E-1
2/25/2020  11:42:53.756003	6.107945E-3	2/25/2020  11:42:53.756003	-3.528547E-1
2/25/2020  11:42:53.756004	-3.603141E-2	2/25/2020  11:42:53.756004	-3.954854E-1
2/25/2020  11:42:53.756004	6.107945E-3	2/25/2020  11:42:53.756004	-4.381161E-1
2/25/2020  11:42:53.756004	-3.603141E-2	2/25/2020  11:42:53.756004	-5.233776E-1
2/25/2020  11:42:53.756005	6.107945E-3	2/25/2020  11:42:53.756005	-5.233776E-1
2/25/2020  11:42:53.756005	-3.603141E-2	2/25/2020  11:42:53.756005	-6.086390E-1
2/25/2020  11:42:53.756006	-3.603141E-2	2/25/2020  11:42:53.756006	-6.512697E-1
2/25/2020  11:42:53.756006	-3.603141E-2	2/25/2020  11:42:53.756006	-6.939004E-1
2/25/2020  11:42:53.756006	6.107945E-3	2/25/2020  11:42:53.756006	-7.365312E-1
2/25/2020  11:42:53.756007	6.107945E-3	2/25/2020  11:42:53.756007	-7.791619E-1
2/25/2020  11:42:53.756007	6.107945E-3	2/25/2020  11:42:53.756007	-8.217926E-1
2/25/2020  11:42:53.756008	6.107945E-3	2/25/2020  11:42:53.756008	-8.644233E-1
2/25/2020  11:42:53.756008	-3.603141E-2	2/25/2020  11:42:53.756008	-8.644233E-1
2/25/2020  11:42:53.756008	6.107945E-3	2/25/2020  11:42:53.756008	-9.070540E-1
2/25/2020  11:42:53.756009	-3.603141E-2	2/25/2020  11:42:53.756009	-9.070540E-1
2/25/2020  11:42:53.756009	-3.603141E-2	2/25/2020  11:42:53.756009	-9.496848E-1
2/25/2020  11:42:53.756010	-3.603141E-2	2/25/2020  11:42:53.756010	-9.496848E-1
2/25/2020  11:42:53.756010	-3.603141E-2	2/25/2020  11:42:53.756010	-9.496848E-1
2/25/2020  11:42:53.756010	6.107945E-3	2/25/2020  11:42:53.756010	-9.923155E-1
2/25/2020  11:42:53.756011	6.107945E-3	2/25/2020  11:42:53.756011	-9.923155E-1
2/25/2020  11:42:53.756011	-3.603141E-2	2/25/2020  11:42:53.756011	-9.923155E-1
2/25/2020  11:42:53.756012	-3.603141E-2	2/25/2020  11:42:53.756012	-9.923155E-1
2/25/2020  11:42:53.756012	6.107945E-3	2/25/2020  11:42:53.756012	-9.923155E-1
2/25/2020  11:42:53.756012	6.107945E-3	2/25/2020  11:42:53.756012	-9.923155E-1
2/25/2020  11:42:53.756013	6.107945E-3	2/25/2020  11:42:53.756013	-9.923155E-1
2/25/2020  11:42:53.756013	6.107945E-3	2/25/2020  11:42:53.756013	-9.496848E-1
2/25/2020  11:42:53.756014	-3.603141E-2	2/25/2020  11:42:53.756014	-9.496848E-1
2/25/2020  11:42:53.756014	6.107945E-3	2/25/2020  11:42:53.756014	-9.070540E-1
2/25/2020  11:42:53.756014	-3.603141E-2	2/25/2020  11:42:53.756014	-8.644233E-1
2/25/2020  11:42:53.756015	6.107945E-3	2/25/2020  11:42:53.756015	-8.644233E-1
2/25/2020  11:42:53.756015	-3.603141E-2	2/25/2020  11:42:53.756015	-8.217926E-1
2/25/2020  11:42:53.756016	6.107945E-3	2/25/2020  11:42:53.756016	-7.791619E-1
2/25/2020  11:42:53.756016	-3.603141E-2	2/25/2020  11:42:53.756016	-7.365312E-1
2/25/2020  11:42:53.756016	-3.603141E-2	2/25/2020  11:42:53.756016	-6.939004E-1
2/25/2020  11:42:53.756017	-7.817076E-2	2/25/2020  11:42:53.756017	-6.512697E-1
2/25/2020  11:42:53.756017	-3.603141E-2	2/25/2020  11:42:53.756017	-6.086390E-1
2/25/2020  11:42:53.756018	6.107945E-3	2/25/2020  11:42:53.756018	-5.660083E-1
2/25/2020  11:42:53.756018	6.107945E-3	2/25/2020  11:42:53.756018	-4.807468E-1
2/25/2020  11:42:53.756018	-3.603141E-2	2/25/2020  11:42:53.756018	-4.381161E-1
2/25/2020  11:42:53.756019	-3.603141E-2	2/25/2020  11:42:53.756019	-3.528547E-1
2/25/2020  11:42:53.756019	6.107945E-3	2/25/2020  11:42:53.756019	-3.528547E-1
2/25/2020  11:42:53.756020	6.107945E-3	2/25/2020  11:42:53.756020	-2.249625E-1
2/25/2020  11:42:53.756020	-3.603141E-2	2/25/2020  11:42:53.756020	-1.823318E-1
2/25/2020  11:42:53.756020	6.107945E-3	2/25/2020  11:42:53.756020	-1.397011E-1
2/25/2020  11:42:53.756021	6.107945E-3	2/25/2020  11:42:53.756021	-5.443963E-2
2/25/2020  11:42:53.756021	6.107945E-3	2/25/2020  11:42:53.756021	-1.180891E-2
2/25/2020  11:42:53.756022	6.107945E-3	2/25/2020  11:42:53.756022	7.345254E-2
2/25/2020  11:42:53.756022	6.107945E-3	2/25/2020  11:42:53.756022	1.160833E-1
2/25/2020  11:42:53.756022	6.107945E-3	2/25/2020  11:42:53.756022	1.587140E-1
2/25/2020  11:42:53.756023	6.107945E-3	2/25/2020  11:42:53.756023	2.439754E-1
2/25/2020  11:42:53.756023	6.107945E-3	2/25/2020  11:42:53.756023	2.866061E-1
2/25/2020  11:42:53.756024	-3.603141E-2	2/25/2020  11:42:53.756024	3.718676E-1
2/25/2020  11:42:53.756024	6.107945E-3	2/25/2020  11:42:53.756024	4.144983E-1
2/25/2020  11:42:53.756024	6.107945E-3	2/25/2020  11:42:53.756024	4.571290E-1
2/25/2020  11:42:53.756025	-3.603141E-2	2/25/2020  11:42:53.756025	5.423905E-1
2/25/2020  11:42:53.756025	6.107945E-3	2/25/2020  11:42:53.756025	5.850212E-1
2/25/2020  11:42:53.756026	-3.603141E-2	2/25/2020  11:42:53.756026	6.702826E-1
2/25/2020  11:42:53.756026	6.107945E-3	2/25/2020  11:42:53.756026	6.702826E-1
2/25/2020  11:42:53.756026	-3.603141E-2	2/25/2020  11:42:53.756026	7.129133E-1
2/25/2020  11:42:53.756027	-3.603141E-2	2/25/2020  11:42:53.756027	7.555441E-1
2/25/2020  11:42:53.756027	-3.603141E-2	2/25/2020  11:42:53.756027	7.981748E-1
2/25/2020  11:42:53.756028	-3.603141E-2	2/25/2020  11:42:53.756028	8.408055E-1
2/25/2020  11:42:53.756028	-3.603141E-2	2/25/2020  11:42:53.756028	8.834362E-1
2/25/2020  11:42:53.756028	6.107945E-3	2/25/2020  11:42:53.756028	9.260670E-1
2/25/2020  11:42:53.756029	6.107945E-3	2/25/2020  11:42:53.756029	9.260670E-1
2/25/2020  11:42:53.756029	6.107945E-3	2/25/2020  11:42:53.756029	9.260670E-1
2/25/2020  11:42:53.756030	-3.603141E-2	2/25/2020  11:42:53.756030	9.686977E-1
2/25/2020  11:42:53.756030	-3.603141E-2	2/25/2020  11:42:53.756030	9.686977E-1
2/25/2020  11:42:53.756030	6.107945E-3	2/25/2020  11:42:53.756030	9.686977E-1
2/25/2020  11:42:53.756031	-3.603141E-2	2/25/2020  11:42:53.756031	9.686977E-1
2/25/2020  11:42:53.756031	6.107945E-3	2/25/2020  11:42:53.756031	1.011328E+0
2/25/2020  11:42:53.756032	6.107945E-3	2/25/2020  11:42:53.756032	9.686977E-1
2/25/2020  11:42:53.756032	6.107945E-3	2/25/2020  11:42:53.756032	9.686977E-1
2/25/2020  11:42:53.756032	6.107945E-3	2/25/2020  11:42:53.756032	9.686977E-1
2/25/2020  11:42:53.756033	-3.603141E-2	2/25/2020  11:42:53.756033	9.260670E-1
2/25/2020  11:42:53.756033	-3.603141E-2	2/25/2020  11:42:53.756033	9.260670E-1
2/25/2020  11:42:53.756034	6.107945E-3	2/25/2020  11:42:53.756034	9.260670E-1
2/25/2020  11:42:53.756034	-3.603141E-2	2/25/2020  11:42:53.756034	8.834362E-1
2/25/2020  11:42:53.756034	-3.603141E-2	2/25/2020  11:42:53.756034	8.408055E-1
2/25/2020  11:42:53.756035	-3.603141E-2	2/25/2020  11:42:53.756035	7.981748E-1
2/25/2020  11:42:53.756035	-3.603141E-2	2/25/2020  11:42:53.756035	7.555441E-1
2/25/2020  11:42:53.756036	-3.603141E-2	2/25/2020  11:42:53.756036	7.129133E-1
2/25/2020  11:42:53.756036	-3.603141E-2	2/25/2020  11:42:53.756036	7.129133E-1
2/25/2020  11:42:53.756036	-3.603141E-2	2/25/2020  11:42:53.756036	6.276519E-1
2/25/2020  11:42:53.756037	-3.603141E-2	2/25/2020  11:42:53.756037	6.276519E-1
2/25/2020  11:42:53.756037	-3.603141E-2	2/25/2020  11:42:53.756037	5.423905E-1
2/25/2020  11:42:53.756038	-3.603141E-2	2/25/2020  11:42:53.756038	4.571290E-1
2/25/2020  11:42:53.756038	-3.603141E-2	2/25/2020  11:42:53.756038	4.144983E-1
2/25/2020  11:42:53.756038	-3.603141E-2	2/25/2020  11:42:53.756038	3.718676E-1
2/25/2020  11:42:53.756039	6.107945E-3	2/25/2020  11:42:53.756039	2.866061E-1
2/25/2020  11:42:53.756039	6.107945E-3	2/25/2020  11:42:53.756039	2.439754E-1
2/25/2020  11:42:53.756040	-3.603141E-2	2/25/2020  11:42:53.756040	2.013447E-1
2/25/2020  11:42:53.756040	-3.603141E-2	2/25/2020  11:42:53.756040	1.587140E-1
2/25/2020  11:42:53.756040	-3.603141E-2	2/25/2020  11:42:53.756040	7.345254E-2
2/25/2020  11:42:53.756041	-7.817076E-2	2/25/2020  11:42:53.756041	3.082182E-2
2/25/2020  11:42:53.756041	6.107945E-3	2/25/2020  11:42:53.756041	-5.443963E-2
2/25/2020  11:42:53.756042	-3.603141E-2	2/25/2020  11:42:53.756042	-9.707035E-2
2/25/2020  11:42:53.756042	-3.603141E-2	2/25/2020  11:42:53.756042	-1.823318E-1
2/25/2020  11:42:53.756042	6.107945E-3	2/25/2020  11:42:53.756042	-2.249625E-1
2/25/2020  11:42:53.756043	-3.603141E-2	2/25/2020  11:42:53.756043	-2.675932E-1
2/25/2020  11:42:53.756043	-3.603141E-2	2/25/2020  11:42:53.756043	-3.528547E-1
2/25/2020  11:42:53.756044	-3.603141E-2	2/25/2020  11:42:53.756044	-4.381161E-1
2/25/2020  11:42:53.756044	6.107945E-3	2/25/2020  11:42:53.756044	-4.807468E-1
2/25/2020  11:42:53.756044	-3.603141E-2	2/25/2020  11:42:53.756044	-5.233776E-1
2/25/2020  11:42:53.756045	-3.603141E-2	2/25/2020  11:42:53.756045	-5.660083E-1
2/25/2020  11:42:53.756045	6.107945E-3	2/25/2020  11:42:53.756045	-6.512697E-1
2/25/2020  11:42:53.756046	6.107945E-3	2/25/2020  11:42:53.756046	-6.939004E-1
2/25/2020  11:42:53.756046	6.107945E-3	2/25/2020  11:42:53.756046	-7.365312E-1
2/25/2020  11:42:53.756046	-3.603141E-2	2/25/2020  11:42:53.756046	-7.365312E-1
2/25/2020  11:42:53.756047	6.107945E-3	2/25/2020  11:42:53.756047	-7.791619E-1
2/25/2020  11:42:53.756047	-3.603141E-2	2/25/2020  11:42:53.756047	-8.217926E-1
2/25/2020  11:42:53.756048	-3.603141E-2	2/25/2020  11:42:53.756048	-8.644233E-1
2/25/2020  11:42:53.756048	-3.603141E-2	2/25/2020  11:42:53.756048	-9.070540E-1
2/25/2020  11:42:53.756048	-3.603141E-2	2/25/2020  11:42:53.756048	-9.070540E-1
2/25/2020  11:42:53.756049	-3.603141E-2	2/25/2020  11:42:53.756049	-9.496848E-1
2/25/2020  11:42:53.756049	6.107945E-3	2/25/2020  11:42:53.756049	-9.496848E-1
2/25/2020  11:42:53.756050	-3.603141E-2	2/25/2020  11:42:53.756050	-9.923155E-1
2/25/2020  11:42:53.756050	-3.603141E-2	2/25/2020  11:42:53.756050	-9.923155E-1
2/25/2020  11:42:53.756050	-3.603141E-2	2/25/2020  11:42:53.756050	-9.923155E-1
2/25/2020  11:42:53.756051	-3.603141E-2	2/25/2020  11:42:53.756051	-9.923155E-1
2/25/2020  11:42:53.756051	-3.603141E-2	2/25/2020  11:42:53.756051	-9.923155E-1
2/25/2020  11:42:53.756052	-3.603141E-2	2/25/2020  11:42:53.756052	-1.034946E+0
2/25/2020  11:42:53.756052	6.107945E-3	2/25/2020  11:42:53.756052	-9.923155E-1
2/25/2020  11:42:53.756052	-3.603141E-2	2/25/2020  11:42:53.756052	-9.923155E-1
2/25/2020  11:42:53.756053	6.107945E-3	2/25/2020  11:42:53.756053	-9.923155E-1
2/25/2020  11:42:53.756053	6.107945E-3	2/25/2020  11:42:53.756053	-9.496848E-1
2/25/2020  11:42:53.756054	-3.603141E-2	2/25/2020  11:42:53.756054	-9.070540E-1
2/25/2020  11:42:53.756054	6.107945E-3	2/25/2020  11:42:53.756054	-9.070540E-1
2/25/2020  11:42:53.756054	-3.603141E-2	2/25/2020  11:42:53.756054	-8.644233E-1
2/25/2020  11:42:53.756055	6.107945E-3	2/25/2020  11:42:53.756055	-8.217926E-1
